# logL =3000,NumOfEigs=33626,alpha=0.5, threshold = 10e-12 
# ================================================================
# n  P(n) P(n)^alpha  P(n)_alpha 
2798 0.000000000000000E+00 0.000000000000000E+00 5.135475475212688E-70103 
2799 0.000000000000000E+00 0.000000000000000E+00 5.222390244230994E-70093 
2800 0.000000000000000E+00 0.000000000000000E+00 5.301966617141504E-70083 
2801 0.000000000000000E+00 0.000000000000000E+00 5.373826913742920E-70073 
2802 0.000000000000000E+00 0.000000000000000E+00 5.437626692672879E-70063 
2803 0.000000000000000E+00 0.000000000000000E+00 5.493057500169050E-70053 
2804 0.000000000000000E+00 0.000000000000000E+00 5.539849353512408E-70043 
2805 0.000000000000000E+00 0.000000000000000E+00 5.577772931183018E-70033 
2806 0.000000000000000E+00 0.000000000000000E+00 5.606641444871458E-70023 
2807 0.000000000000000E+00 0.000000000000000E+00 5.626312171964282E-70013 
2808 0.000000000000000E+00 0.000000000000000E+00 5.636687630910969E-70003 
2809 0.000000000000000E+00 0.000000000000000E+00 5.637716385928404E-69993 
2810 0.000000000000000E+00 0.000000000000000E+00 5.629393471748042E-69983 
2811 0.000000000000000E+00 0.000000000000000E+00 5.611760433498015E-69973 
2812 0.000000000000000E+00 0.000000000000000E+00 5.584904981272406E-69963 
2813 0.000000000000000E+00 0.000000000000000E+00 5.548960263406287E-69953 
2814 0.000000000000000E+00 0.000000000000000E+00 5.504103766881514E-69943 
2815 0.000000000000000E+00 0.000000000000000E+00 5.450555857569056E-69933 
2816 0.000000000000000E+00 0.000000000000000E+00 5.388577977105846E-69923 
2817 0.000000000000000E+00 0.000000000000000E+00 5.318470517047929E-69913 
2818 0.000000000000000E+00 0.000000000000000E+00 5.240570394481887E-69903 
2819 0.000000000000000E+00 0.000000000000000E+00 5.155248356463291E-69893 
2820 0.000000000000000E+00 0.000000000000000E+00 5.062906043440856E-69883 
2821 0.000000000000000E+00 0.000000000000000E+00 4.963972844181524E-69873 
2822 0.000000000000000E+00 0.000000000000000E+00 4.858902576606148E-69863 
2823 0.000000000000000E+00 0.000000000000000E+00 4.748170030356786E-69853 
2824 0.000000000000000E+00 0.000000000000000E+00 4.632267407832484E-69843 
2825 0.000000000000000E+00 0.000000000000000E+00 4.511700700846428E-69833 
2826 0.000000000000000E+00 0.000000000000000E+00 4.386986039977658E-69823 
2827 0.000000000000000E+00 0.000000000000000E+00 4.258646053127236E-69813 
2828 0.000000000000000E+00 0.000000000000000E+00 4.127206268761497E-69803 
2829 0.000000000000000E+00 0.000000000000000E+00 3.993191597860734E-69793 
2830 0.000000000000000E+00 0.000000000000000E+00 3.857122926723532E-69783 
2831 0.000000000000000E+00 0.000000000000000E+00 3.719513850543953E-69773 
2832 0.000000000000000E+00 0.000000000000000E+00 3.580867575124665E-69763 
2833 0.000000000000000E+00 0.000000000000000E+00 3.441674011261433E-69753 
2834 0.000000000000000E+00 0.000000000000000E+00 3.302407083283749E-69743 
2835 0.000000000000000E+00 0.000000000000000E+00 3.163522270015200E-69733 
2836 0.000000000000000E+00 0.000000000000000E+00 3.025454393078738E-69723 
2837 0.000000000000000E+00 0.000000000000000E+00 2.888615664069601E-69713 
2838 0.000000000000000E+00 0.000000000000000E+00 2.753393998704485E-69703 
2839 0.000000000000000E+00 0.000000000000000E+00 2.620151602679873E-69693 
2840 0.000000000000000E+00 0.000000000000000E+00 2.489223830682837E-69683 
2841 0.000000000000000E+00 0.000000000000000E+00 2.360918316838196E-69673 
2842 0.000000000000000E+00 0.000000000000000E+00 2.235514371886554E-69663 
2843 0.000000000000000E+00 0.000000000000000E+00 2.113262639603906E-69653 
2844 0.000000000000000E+00 0.000000000000000E+00 1.994385002425481E-69643 
2845 0.000000000000000E+00 0.000000000000000E+00 1.879074723949285E-69633 
2846 0.000000000000000E+00 0.000000000000000E+00 1.767496813987939E-69623 
2847 0.000000000000000E+00 0.000000000000000E+00 1.659788600124903E-69613 
2848 0.000000000000000E+00 0.000000000000000E+00 1.556060488321393E-69603 
2849 0.000000000000000E+00 0.000000000000000E+00 1.456396894016480E-69593 
2850 0.000000000000000E+00 0.000000000000000E+00 1.360857324362950E-69583 
2851 0.000000000000000E+00 0.000000000000000E+00 1.269477591738824E-69573 
2852 0.000000000000000E+00 0.000000000000000E+00 1.182271138457851E-69563 
2853 0.000000000000000E+00 0.000000000000000E+00 1.099230452656893E-69553 
2854 0.000000000000000E+00 0.000000000000000E+00 1.020328555645482E-69543 
2855 0.000000000000000E+00 0.000000000000000E+00 9.455205415417536E-69534 
2856 0.000000000000000E+00 0.000000000000000E+00 8.747451507660725E-69524 
2857 0.000000000000000E+00 0.000000000000000E+00 8.079263598936032E-69514 
2858 0.000000000000000E+00 0.000000000000000E+00 7.449749714536650E-69504 
2859 0.000000000000000E+00 0.000000000000000E+00 6.857901884798994E-69494 
2860 0.000000000000000E+00 0.000000000000000E+00 6.302611599340799E-69484 
2861 0.000000000000000E+00 0.000000000000000E+00 5.782684845211403E-69474 
2862 0.000000000000000E+00 0.000000000000000E+00 5.296856618578874E-69464 
2863 0.000000000000000E+00 0.000000000000000E+00 4.843804814282781E-69454 
2864 0.000000000000000E+00 0.000000000000000E+00 4.422163412310284E-69444 
2865 0.000000000000000E+00 0.000000000000000E+00 4.030534894794576E-69434 
2866 0.000000000000000E+00 0.000000000000000E+00 3.667501841296594E-69424 
2867 0.000000000000000E+00 0.000000000000000E+00 3.331637663743854E-69414 
2868 0.000000000000000E+00 0.000000000000000E+00 3.021516455317454E-69404 
2869 0.000000000000000E+00 0.000000000000000E+00 2.735721939677299E-69394 
2870 0.000000000000000E+00 0.000000000000000E+00 2.472855518097153E-69384 
2871 0.000000000000000E+00 0.000000000000000E+00 2.231543422269925E-69374 
2872 0.000000000000000E+00 0.000000000000000E+00 2.010442989686408E-69364 
2873 0.000000000000000E+00 0.000000000000000E+00 1.808248086556141E-69354 
2874 0.000000000000000E+00 0.000000000000000E+00 1.623693710215356E-69344 
2875 0.000000000000000E+00 0.000000000000000E+00 1.455559808860855E-69334 
2876 0.000000000000000E+00 0.000000000000000E+00 1.302674361283056E-69324 
2877 0.000000000000000E+00 0.000000000000000E+00 1.163915763083745E-69314 
2878 0.000000000000000E+00 0.000000000000000E+00 1.038214568703936E-69304 
2879 0.000000000000000E+00 0.000000000000000E+00 9.245546405144720E-69295 
2880 0.000000000000000E+00 0.000000000000000E+00 8.219737573045828E-69285 
2881 0.000000000000000E+00 0.000000000000000E+00 7.295637348155694E-69275 
2882 0.000000000000000E+00 0.000000000000000E+00 6.464701105863241E-69265 
2883 0.000000000000000E+00 0.000000000000000E+00 5.718914443851275E-69255 
2884 0.000000000000000E+00 0.000000000000000E+00 5.050782839794095E-69245 
2885 0.000000000000000E+00 0.000000000000000E+00 4.453318440225317E-69235 
2886 0.000000000000000E+00 0.000000000000000E+00 3.920024434926890E-69225 
2887 0.000000000000000E+00 0.000000000000000E+00 3.444877444791458E-69215 
2888 0.000000000000000E+00 0.000000000000000E+00 3.022308322465299E-69205 
2889 0.000000000000000E+00 0.000000000000000E+00 2.647181734852934E-69195 
2890 0.000000000000000E+00 0.000000000000000E+00 2.314774865367909E-69185 
2891 0.000000000000000E+00 0.000000000000000E+00 2.020755542200094E-69175 
2892 0.000000000000000E+00 0.000000000000000E+00 1.761160067330405E-69165 
2893 0.000000000000000E+00 0.000000000000000E+00 1.532370989989943E-69155 
2894 0.000000000000000E+00 0.000000000000000E+00 1.331095038101787E-69145 
2895 0.000000000000000E+00 0.000000000000000E+00 1.154341392269649E-69135 
2896 0.000000000000000E+00 0.000000000000000E+00 9.994004593403766E-69126 
2897 0.000000000000000E+00 0.000000000000000E+00 8.638232766642931E-69116 
2898 0.000000000000000E+00 0.000000000000000E+00 7.454016540552221E-69106 
2899 0.000000000000000E+00 0.000000000000000E+00 6.421491382106522E-69096 
2900 0.000000000000000E+00 0.000000000000000E+00 5.522828640494381E-69086 
2901 0.000000000000000E+00 0.000000000000000E+00 4.742063390798225E-69076 
2902 0.000000000000000E+00 0.000000000000000E+00 4.064931905115370E-69066 
2903 0.000000000000000E+00 0.000000000000000E+00 3.478718903313600E-69056 
2904 0.000000000000000E+00 0.000000000000000E+00 2.972114609071745E-69046 
2905 0.000000000000000E+00 0.000000000000000E+00 2.535081527875101E-69036 
2906 0.000000000000000E+00 0.000000000000000E+00 2.158730771228556E-69026 
2907 0.000000000000000E+00 0.000000000000000E+00 1.835207674415051E-69016 
2908 0.000000000000000E+00 0.000000000000000E+00 1.557586392483353E-69006 
2909 0.000000000000000E+00 0.000000000000000E+00 1.319773109569930E-68996 
2910 0.000000000000000E+00 0.000000000000000E+00 1.116417458898449E-68986 
2911 0.000000000000000E+00 0.000000000000000E+00 9.428317236146755E-68977 
2912 0.000000000000000E+00 0.000000000000000E+00 7.949173707868652E-68967 
2913 0.000000000000000E+00 0.000000000000000E+00 6.690984612554594E-68957 
2914 0.000000000000000E+00 0.000000000000000E+00 5.622614754296458E-68947 
2915 0.000000000000000E+00 0.000000000000000E+00 4.717010985454703E-68937 
2916 0.000000000000000E+00 0.000000000000000E+00 3.950715173370905E-68927 
2917 0.000000000000000E+00 0.000000000000000E+00 3.303427926235744E-68917 
2918 0.000000000000000E+00 0.000000000000000E+00 2.757618881532946E-68907 
2919 0.000000000000000E+00 0.000000000000000E+00 2.298179544330761E-68897 
2920 0.000000000000000E+00 0.000000000000000E+00 1.912114865374612E-68887 
2921 0.000000000000000E+00 0.000000000000000E+00 1.588269964613659E-68877 
2922 0.000000000000000E+00 0.000000000000000E+00 1.317088629394496E-68867 
2923 0.000000000000000E+00 0.000000000000000E+00 1.090400443719292E-68857 
2924 0.000000000000000E+00 0.000000000000000E+00 9.012336320071945E-68848 
2925 0.000000000000000E+00 0.000000000000000E+00 7.436509246510853E-68838 
2926 0.000000000000000E+00 0.000000000000000E+00 6.126059708279981E-68828 
2927 0.000000000000000E+00 0.000000000000000E+00 5.038180345138903E-68818 
2928 0.000000000000000E+00 0.000000000000000E+00 4.136629109425504E-68808 
2929 0.000000000000000E+00 0.000000000000000E+00 3.390781917083673E-68798 
2930 0.000000000000000E+00 0.000000000000000E+00 2.774811865697812E-68788 
2931 0.000000000000000E+00 0.000000000000000E+00 2.266979782938525E-68778 
2932 0.000000000000000E+00 0.000000000000000E+00 1.849022433792718E-68768 
2933 0.000000000000000E+00 0.000000000000000E+00 1.505626162070461E-68758 
2934 0.000000000000000E+00 0.000000000000000E+00 1.223975072732246E-68748 
2935 0.000000000000000E+00 0.000000000000000E+00 9.933640797613435E-68739 
2936 0.000000000000000E+00 0.000000000000000E+00 8.048682539197434E-68729 
2937 0.000000000000000E+00 0.000000000000000E+00 6.510609109073153E-68719 
2938 0.000000000000000E+00 0.000000000000000E+00 5.257737889202105E-68709 
2939 0.000000000000000E+00 0.000000000000000E+00 4.238934814931703E-68699 
2940 0.000000000000000E+00 0.000000000000000E+00 3.411890231435105E-68689 
2941 0.000000000000000E+00 0.000000000000000E+00 2.741661781153896E-68679 
2942 0.000000000000000E+00 0.000000000000000E+00 2.199445628071832E-68669 
2943 0.000000000000000E+00 0.000000000000000E+00 1.761542464654701E-68659 
2944 0.000000000000000E+00 0.000000000000000E+00 1.408489284426574E-68649 
2945 0.000000000000000E+00 0.000000000000000E+00 1.124331894652931E-68639 
2946 0.000000000000000E+00 0.000000000000000E+00 8.960166435740850E-68630 
2947 0.000000000000000E+00 0.000000000000000E+00 7.128828957895629E-68620 
2948 0.000000000000000E+00 0.000000000000000E+00 5.662404548967573E-68610 
2949 0.000000000000000E+00 0.000000000000000E+00 4.490184478860274E-68600 
2950 0.000000000000000E+00 0.000000000000000E+00 3.554741910453927E-68590 
2951 0.000000000000000E+00 0.000000000000000E+00 2.809522886690649E-68580 
2952 0.000000000000000E+00 0.000000000000000E+00 2.216857067385975E-68570 
2953 0.000000000000000E+00 0.000000000000000E+00 1.746318437605301E-68560 
2954 0.000000000000000E+00 0.000000000000000E+00 1.373377168542040E-68550 
2955 0.000000000000000E+00 0.000000000000000E+00 1.078293168884038E-68540 
2956 0.000000000000000E+00 0.000000000000000E+00 8.452098322080784E-68531 
2957 0.000000000000000E+00 0.000000000000000E+00 6.614132522122633E-68521 
2958 0.000000000000000E+00 0.000000000000000E+00 5.167279085559748E-68511 
2959 0.000000000000000E+00 0.000000000000000E+00 4.030246675067686E-68501 
2960 0.000000000000000E+00 0.000000000000000E+00 3.138210210445735E-68491 
2961 0.000000000000000E+00 0.000000000000000E+00 2.439569167346837E-68481 
2962 0.000000000000000E+00 0.000000000000000E+00 1.893324051280439E-68471 
2963 0.000000000000000E+00 0.000000000000000E+00 1.466957352703109E-68461 
2964 0.000000000000000E+00 0.000000000000000E+00 1.134725342042036E-68451 
2965 0.000000000000000E+00 0.000000000000000E+00 8.762837512256965E-68442 
2966 0.000000000000000E+00 0.000000000000000E+00 6.755842419397832E-68432 
2967 0.000000000000000E+00 0.000000000000000E+00 5.199900341622397E-68422 
2968 0.000000000000000E+00 0.000000000000000E+00 3.995685479822838E-68412 
2969 0.000000000000000E+00 0.000000000000000E+00 3.065267253408225E-68402 
2970 0.000000000000000E+00 0.000000000000000E+00 2.347611238332247E-68392 
2971 0.000000000000000E+00 0.000000000000000E+00 1.795001464494452E-68382 
2972 0.000000000000000E+00 0.000000000000000E+00 1.370200863106702E-68372 
2973 0.000000000000000E+00 0.000000000000000E+00 1.044201895905054E-68362 
2974 0.000000000000000E+00 0.000000000000000E+00 7.944481136669810E-68353 
2975 0.000000000000000E+00 0.000000000000000E+00 6.034307369978256E-68343 
2976 0.000000000000000E+00 0.000000000000000E+00 4.575832895169425E-68333 
2977 0.000000000000000E+00 0.000000000000000E+00 3.464126406317626E-68323 
2978 0.000000000000000E+00 0.000000000000000E+00 2.618171928002140E-68313 
2979 0.000000000000000E+00 0.000000000000000E+00 1.975529220878630E-68303 
2980 0.000000000000000E+00 0.000000000000000E+00 1.488160001686417E-68293 
2981 0.000000000000000E+00 0.000000000000000E+00 1.119171596944956E-68283 
2982 0.000000000000000E+00 0.000000000000000E+00 8.402811548787340E-68274 
2983 0.000000000000000E+00 0.000000000000000E+00 6.298446835878442E-68264 
2984 0.000000000000000E+00 0.000000000000000E+00 4.713279792745269E-68254 
2985 0.000000000000000E+00 0.000000000000000E+00 3.521225943435538E-68244 
2986 0.000000000000000E+00 0.000000000000000E+00 2.626307001208972E-68234 
2987 0.000000000000000E+00 0.000000000000000E+00 1.955590980528691E-68224 
2988 0.000000000000000E+00 0.000000000000000E+00 1.453755946492110E-68214 
2989 0.000000000000000E+00 0.000000000000000E+00 1.078911782828361E-68204 
2990 0.000000000000000E+00 0.000000000000000E+00 7.993948203613845E-68195 
2991 0.000000000000000E+00 0.000000000000000E+00 5.913133642284803E-68185 
2992 0.000000000000000E+00 0.000000000000000E+00 4.366716917196238E-68175 
2993 0.000000000000000E+00 0.000000000000000E+00 3.219388370774898E-68165 
2994 0.000000000000000E+00 0.000000000000000E+00 2.369587226660705E-68155 
2995 0.000000000000000E+00 0.000000000000000E+00 1.741217546011061E-68145 
2996 0.000000000000000E+00 0.000000000000000E+00 1.277363151575809E-68135 
2997 0.000000000000000E+00 0.000000000000000E+00 9.355279253621534E-68126 
2998 0.000000000000000E+00 0.000000000000000E+00 6.840378905567414E-68116 
2999 0.000000000000000E+00 0.000000000000000E+00 4.993264853461430E-68106 
3000 0.000000000000000E+00 0.000000000000000E+00 3.638899781358982E-68096 
3001 0.000000000000000E+00 0.000000000000000E+00 2.647504119581223E-68086 
3002 0.000000000000000E+00 0.000000000000000E+00 1.923022032911388E-68076 
3003 0.000000000000000E+00 0.000000000000000E+00 1.394482120557300E-68066 
3004 0.000000000000000E+00 0.000000000000000E+00 1.009538122381525E-68056 
3005 0.000000000000000E+00 0.000000000000000E+00 7.296483224570504E-68047 
3006 0.000000000000000E+00 0.000000000000000E+00 5.264844556621119E-68037 
3007 0.000000000000000E+00 0.000000000000000E+00 3.792613851463044E-68027 
3008 0.000000000000000E+00 0.000000000000000E+00 2.727550609198257E-68017 
3009 0.000000000000000E+00 0.000000000000000E+00 1.958340177124526E-68007 
3010 0.000000000000000E+00 0.000000000000000E+00 1.403733241314416E-67997 
3011 0.000000000000000E+00 0.000000000000000E+00 1.004528302384464E-67987 
3012 0.000000000000000E+00 0.000000000000000E+00 7.176636034759189E-67978 
3013 0.000000000000000E+00 0.000000000000000E+00 5.118713529949154E-67968 
3014 0.000000000000000E+00 0.000000000000000E+00 3.644868765821673E-67958 
3015 0.000000000000000E+00 0.000000000000000E+00 2.591099816489987E-67948 
3016 0.000000000000000E+00 0.000000000000000E+00 1.838940068262526E-67938 
3017 0.000000000000000E+00 0.000000000000000E+00 1.302963352280839E-67928 
3018 0.000000000000000E+00 0.000000000000000E+00 9.216754658913738E-67919 
3019 0.000000000000000E+00 0.000000000000000E+00 6.508861991908977E-67909 
3020 0.000000000000000E+00 0.000000000000000E+00 4.588949911265460E-67899 
3021 0.000000000000000E+00 0.000000000000000E+00 3.230002048818939E-67889 
3022 0.000000000000000E+00 0.000000000000000E+00 2.269726419676377E-67879 
3023 0.000000000000000E+00 0.000000000000000E+00 1.592302111008652E-67869 
3024 0.000000000000000E+00 0.000000000000000E+00 1.115215199943628E-67859 
3025 0.000000000000000E+00 0.000000000000000E+00 7.797818971259678E-67850 
3026 0.000000000000000E+00 0.000000000000000E+00 5.443382904543106E-67840 
3027 0.000000000000000E+00 0.000000000000000E+00 3.793550740079293E-67830 
3028 0.000000000000000E+00 0.000000000000000E+00 2.639393809087477E-67820 
3029 0.000000000000000E+00 0.000000000000000E+00 1.833343243849795E-67810 
3030 0.000000000000000E+00 0.000000000000000E+00 1.271348666212790E-67800 
3031 0.000000000000000E+00 0.000000000000000E+00 8.801706240863006E-67791 
3032 0.000000000000000E+00 0.000000000000000E+00 6.083456188134859E-67781 
3033 0.000000000000000E+00 0.000000000000000E+00 4.197736993379845E-67771 
3034 0.000000000000000E+00 0.000000000000000E+00 2.891754351438756E-67761 
3035 0.000000000000000E+00 0.000000000000000E+00 1.988789929476353E-67751 
3036 0.000000000000000E+00 0.000000000000000E+00 1.365519090155348E-67741 
3037 0.000000000000000E+00 0.000000000000000E+00 9.360261832909078E-67732 
3038 0.000000000000000E+00 0.000000000000000E+00 6.405596589437936E-67722 
3039 0.000000000000000E+00 0.000000000000000E+00 4.376355011079739E-67712 
3040 0.000000000000000E+00 0.000000000000000E+00 2.985017538138240E-67702 
3041 0.000000000000000E+00 0.000000000000000E+00 2.032650069376166E-67692 
3042 0.000000000000000E+00 0.000000000000000E+00 1.381846328517986E-67682 
3043 0.000000000000000E+00 0.000000000000000E+00 9.378605855094407E-67673 
3044 0.000000000000000E+00 0.000000000000000E+00 6.354746550044847E-67663 
3045 0.000000000000000E+00 0.000000000000000E+00 4.298724427040439E-67653 
3046 0.000000000000000E+00 0.000000000000000E+00 2.903102743674301E-67643 
3047 0.000000000000000E+00 0.000000000000000E+00 1.957341683489711E-67633 
3048 0.000000000000000E+00 0.000000000000000E+00 1.317505173683864E-67623 
3049 0.000000000000000E+00 0.000000000000000E+00 8.853591241563418E-67614 
3050 0.000000000000000E+00 0.000000000000000E+00 5.939748641101744E-67604 
3051 0.000000000000000E+00 0.000000000000000E+00 3.978305551750738E-67594 
3052 0.000000000000000E+00 0.000000000000000E+00 2.660171780996830E-67584 
3053 0.000000000000000E+00 0.000000000000000E+00 1.775835418974796E-67574 
3054 0.000000000000000E+00 0.000000000000000E+00 1.183524461155637E-67564 
3055 0.000000000000000E+00 0.000000000000000E+00 7.874686335584790E-67555 
3056 0.000000000000000E+00 0.000000000000000E+00 5.230832319191884E-67545 
3057 0.000000000000000E+00 0.000000000000000E+00 3.468884576934383E-67535 
3058 0.000000000000000E+00 0.000000000000000E+00 2.296626781518655E-67525 
3059 0.000000000000000E+00 0.000000000000000E+00 1.518002660338485E-67515 
3060 0.000000000000000E+00 0.000000000000000E+00 1.001696555675349E-67505 
3061 0.000000000000000E+00 0.000000000000000E+00 6.599049348321630E-67496 
3062 0.000000000000000E+00 0.000000000000000E+00 4.340183856734141E-67486 
3063 0.000000000000000E+00 0.000000000000000E+00 2.849813515483376E-67476 
3064 0.000000000000000E+00 0.000000000000000E+00 1.868126699370682E-67466 
3065 0.000000000000000E+00 0.000000000000000E+00 1.222581421434383E-67456 
3066 0.000000000000000E+00 0.000000000000000E+00 7.987867325707590E-67447 
3067 0.000000000000000E+00 0.000000000000000E+00 5.210333089596861E-67437 
3068 0.000000000000000E+00 0.000000000000000E+00 3.392983402154057E-67427 
3069 0.000000000000000E+00 0.000000000000000E+00 2.205868362333373E-67417 
3070 0.000000000000000E+00 0.000000000000000E+00 1.431723211198574E-67407 
3071 0.000000000000000E+00 0.000000000000000E+00 9.277269326586046E-67398 
3072 0.000000000000000E+00 0.000000000000000E+00 6.001542641023774E-67388 
3073 0.000000000000000E+00 0.000000000000000E+00 3.876031230910467E-67378 
3074 0.000000000000000E+00 0.000000000000000E+00 2.499155545185639E-67368 
3075 0.000000000000000E+00 0.000000000000000E+00 1.608721854734557E-67358 
3076 0.000000000000000E+00 0.000000000000000E+00 1.033832782852472E-67348 
3077 0.000000000000000E+00 0.000000000000000E+00 6.632867286195083E-67339 
3078 0.000000000000000E+00 0.000000000000000E+00 4.248484069968658E-67329 
3079 0.000000000000000E+00 0.000000000000000E+00 2.716741808152536E-67319 
3080 0.000000000000000E+00 0.000000000000000E+00 1.734380697262063E-67309 
3081 0.000000000000000E+00 0.000000000000000E+00 1.105406966725648E-67299 
3082 0.000000000000000E+00 0.000000000000000E+00 7.033664864984814E-67290 
3083 0.000000000000000E+00 0.000000000000000E+00 4.468099763097362E-67280 
3084 0.000000000000000E+00 0.000000000000000E+00 2.833647177737710E-67270 
3085 0.000000000000000E+00 0.000000000000000E+00 1.794115582992843E-67260 
3086 0.000000000000000E+00 0.000000000000000E+00 1.134062004902601E-67250 
3087 0.000000000000000E+00 0.000000000000000E+00 7.156570070336164E-67241 
3088 0.000000000000000E+00 0.000000000000000E+00 4.508736016805026E-67231 
3089 0.000000000000000E+00 0.000000000000000E+00 2.835870856347134E-67221 
3090 0.000000000000000E+00 0.000000000000000E+00 1.780737311159126E-67211 
3091 0.000000000000000E+00 0.000000000000000E+00 1.116336288848210E-67201 
3092 0.000000000000000E+00 0.000000000000000E+00 6.986698614725283E-67192 
3093 0.000000000000000E+00 0.000000000000000E+00 4.365467571061994E-67182 
3094 0.000000000000000E+00 0.000000000000000E+00 2.723148472317018E-67172 
3095 0.000000000000000E+00 0.000000000000000E+00 1.695874382163202E-67162 
3096 0.000000000000000E+00 0.000000000000000E+00 1.054381678903556E-67152 
3097 0.000000000000000E+00 0.000000000000000E+00 6.544611053709439E-67143 
3098 0.000000000000000E+00 0.000000000000000E+00 4.055567731043658E-67133 
3099 0.000000000000000E+00 0.000000000000000E+00 2.509003748699071E-67123 
3100 0.000000000000000E+00 0.000000000000000E+00 1.549647082178490E-67113 
3101 0.000000000000000E+00 0.000000000000000E+00 9.555339985349963E-67104 
3102 0.000000000000000E+00 0.000000000000000E+00 5.882221054407771E-67094 
3103 0.000000000000000E+00 0.000000000000000E+00 3.615084071396303E-67084 
3104 0.000000000000000E+00 0.000000000000000E+00 2.218080645199859E-67074 
3105 0.000000000000000E+00 0.000000000000000E+00 1.358682996769982E-67064 
3106 0.000000000000000E+00 0.000000000000000E+00 8.308848370137149E-67055 
3107 0.000000000000000E+00 0.000000000000000E+00 5.072772882560958E-67045 
3108 0.000000000000000E+00 0.000000000000000E+00 3.091946017028310E-67035 
3109 0.000000000000000E+00 0.000000000000000E+00 1.881482977949922E-67025 
3110 0.000000000000000E+00 0.000000000000000E+00 1.143011494413942E-67015 
3111 0.000000000000000E+00 0.000000000000000E+00 6.932387376455266E-67006 
3112 0.000000000000000E+00 0.000000000000000E+00 4.197560608224377E-66996 
3113 0.000000000000000E+00 0.000000000000000E+00 2.537424117733221E-66986 
3114 0.000000000000000E+00 0.000000000000000E+00 1.531338119082632E-66976 
3115 0.000000000000000E+00 0.000000000000000E+00 9.226374370226909E-66967 
3116 0.000000000000000E+00 0.000000000000000E+00 5.549744738621211E-66957 
3117 0.000000000000000E+00 0.000000000000000E+00 3.332705261242901E-66947 
3118 0.000000000000000E+00 0.000000000000000E+00 1.998033550646285E-66937 
3119 0.000000000000000E+00 0.000000000000000E+00 1.195888318143519E-66927 
3120 0.000000000000000E+00 0.000000000000000E+00 7.145957931922282E-66918 
3121 0.000000000000000E+00 0.000000000000000E+00 4.262970020559291E-66908 
3122 0.000000000000000E+00 0.000000000000000E+00 2.538902951282819E-66898 
3123 0.000000000000000E+00 0.000000000000000E+00 1.509600142262377E-66888 
3124 0.000000000000000E+00 0.000000000000000E+00 8.961067907389445E-66879 
3125 0.000000000000000E+00 0.000000000000000E+00 5.310551544611428E-66869 
3126 0.000000000000000E+00 0.000000000000000E+00 3.141966246679779E-66859 
3127 0.000000000000000E+00 0.000000000000000E+00 1.855860958174595E-66849 
3128 0.000000000000000E+00 0.000000000000000E+00 1.094388187024588E-66839 
3129 0.000000000000000E+00 0.000000000000000E+00 6.442870542532652E-66830 
3130 0.000000000000000E+00 0.000000000000000E+00 3.786774710834239E-66820 
3131 0.000000000000000E+00 0.000000000000000E+00 2.221987403257129E-66810 
3132 0.000000000000000E+00 0.000000000000000E+00 1.301654683306206E-66800 
3133 0.000000000000000E+00 0.000000000000000E+00 7.612583218774005E-66791 
3134 0.000000000000000E+00 0.000000000000000E+00 4.444781365922697E-66781 
3135 0.000000000000000E+00 0.000000000000000E+00 2.590901141949168E-66771 
3136 0.000000000000000E+00 0.000000000000000E+00 1.507764026574648E-66761 
3137 0.000000000000000E+00 0.000000000000000E+00 8.759877138196568E-66752 
3138 0.000000000000000E+00 0.000000000000000E+00 5.080948140174702E-66742 
3139 0.000000000000000E+00 0.000000000000000E+00 2.942209719330518E-66732 
3140 0.000000000000000E+00 0.000000000000000E+00 1.700922838863617E-66722 
3141 0.000000000000000E+00 0.000000000000000E+00 9.816976003800148E-66713 
3142 0.000000000000000E+00 0.000000000000000E+00 5.656567618803071E-66703 
3143 0.000000000000000E+00 0.000000000000000E+00 3.253946291196784E-66693 
3144 0.000000000000000E+00 0.000000000000000E+00 1.868744501956449E-66683 
3145 0.000000000000000E+00 0.000000000000000E+00 1.071449317891142E-66673 
3146 0.000000000000000E+00 0.000000000000000E+00 6.133035822444620E-66664 
3147 0.000000000000000E+00 0.000000000000000E+00 3.504786284907243E-66654 
3148 0.000000000000000E+00 0.000000000000000E+00 1.999538438772847E-66644 
3149 0.000000000000000E+00 0.000000000000000E+00 1.138885747707698E-66634 
3150 0.000000000000000E+00 0.000000000000000E+00 6.476088121922850E-66625 
3151 0.000000000000000E+00 0.000000000000000E+00 3.676440475164436E-66615 
3152 0.000000000000000E+00 0.000000000000000E+00 2.083648856352496E-66605 
3153 0.000000000000000E+00 0.000000000000000E+00 1.178972665547438E-66595 
3154 0.000000000000000E+00 0.000000000000000E+00 6.659860888992118E-66586 
3155 0.000000000000000E+00 0.000000000000000E+00 3.755854880308972E-66576 
3156 0.000000000000000E+00 0.000000000000000E+00 2.114631416710077E-66566 
3157 0.000000000000000E+00 0.000000000000000E+00 1.188619345059198E-66556 
3158 0.000000000000000E+00 0.000000000000000E+00 6.670112399389042E-66547 
3159 0.000000000000000E+00 0.000000000000000E+00 3.736850825036185E-66537 
3160 0.000000000000000E+00 0.000000000000000E+00 2.090069016535765E-66527 
3161 0.000000000000000E+00 0.000000000000000E+00 1.167072288815975E-66517 
3162 0.000000000000000E+00 0.000000000000000E+00 6.506046419921360E-66508 
3163 0.000000000000000E+00 0.000000000000000E+00 3.620919210419624E-66498 
