# logL =3000,NumOfEigs=16812,alpha=2.0, threshold = 10e-12 
# ================================================================
# n  P(n) P(n)^alpha  P(n)_alpha 
10214 1.568412615334135E-2335 1.520997676143631E-4668 1.520998026630632E-4668 
10215 4.109728330147632E-2338 1.044321274116958E-4673 1.044321515558783E-4673 
10216 1.073342668278068E-2340 7.123356584473418E-4679 7.123358236808234E-4679 
10217 2.794062821567610E-2343 4.827032578175697E-4684 4.827033701560550E-4684 
10218 7.249472914014075E-2346 3.249531565171634E-4689 3.249532323930946E-4689 
10219 1.874775153360086E-2348 2.173232920077128E-4694 2.173233429202178E-4694 
10220 4.832417398158275E-2351 1.443898866091548E-4699 1.443899205474371E-4699 
10221 1.241515602768704E-2353 9.530424839617450E-4705 9.530427087120088E-4705 
10222 3.179160231541175E-2356 6.249319534296523E-4710 6.249321012912940E-4710 
10223 8.114189479226315E-2359 4.070972669499621E-4715 4.070973635897122E-4715 
10224 2.064193305815556E-2361 2.634563237649338E-4720 2.634563865130994E-4720 
10225 5.233932027434172E-2364 1.693807506628423E-4725 1.693807911382499E-4725 
10226 1.322751563846983E-2366 1.081843560012549E-4730 1.081843819386519E-4730 
10227 3.331969226388670E-2369 6.864515028811065E-4736 6.864516680037026E-4736 
10228 8.365582225070640E-2372 4.327132973226387E-4741 4.327134017541562E-4741 
10229 2.093456086689016E-2374 2.709789824093261E-4746 2.709790480240991E-4746 
10230 5.221605186195925E-2377 1.685838465806288E-4751 1.685838875365439E-4751 
10231 1.298125554145043E-2379 1.041936604006740E-4756 1.041936857973337E-4756 
10232 3.216635569530128E-2382 6.397519480099856E-4762 6.397521044621323E-4762 
10233 7.944370926974325E-2385 3.902356336333540E-4767 3.902357293817297E-4767 
10234 1.955643366959757E-2387 2.364760788353615E-4772 2.364761370492040E-4772 
10235 4.798354140774050E-2390 1.423614793616892E-4777 1.423615145230827E-4777 
10236 1.173457672181671E-2392 8.514178567688266E-4783 8.514180677534733E-4783 
10237 2.860322828986939E-2395 5.058689244720985E-4788 5.058690502431203E-4788 
10238 6.949205720049202E-2398 2.985920453863059E-4793 2.985921198689847E-4793 
10239 1.682781687030761E-2400 1.750908500216612E-4798 1.750908938419211E-4798 
10240 4.061560047420132E-2403 1.019984691273104E-4803 1.019984947390792E-4803 
10241 9.770807838805978E-2406 5.902946419058333E-4809 5.902947906189096E-4809 
10242 2.342828823744296E-2408 3.393821634633834E-4814 3.393822492468723E-4814 
10243 5.599163344973590E-2411 1.938448072945754E-4819 1.938448564535954E-4819 
10244 1.333761597709184E-2413 1.099928144026490E-4824 1.099928423890910E-4824 
10245 3.166691620473677E-2416 6.200396216220147E-4830 6.200397799060542E-4830 
10246 7.493864383955573E-2419 3.472318512027594E-4835 3.472319401375166E-4835 
10247 1.767577149489661E-2421 1.931811085690998E-4840 1.931811582112844E-4840 
10248 4.155501278100956E-2424 1.067713508305465E-4845 1.067713783585814E-4845 
10249 9.737353897995661E-2427 5.862593818488173E-4851 5.862595334995442E-4851 
10250 2.274212180444728E-2429 3.197936672436307E-4856 3.197937502399336E-4856 
10251 5.294116580658825E-2432 1.732985376480166E-4861 1.732985827730941E-4861 
10252 1.228368051728784E-2434 9.329640767329959E-4867 9.329643204703748E-4867 
10253 2.840769633610314E-2437 4.989763142266554E-4872 4.989764450156726E-4872 
10254 6.548110716736060E-2440 2.651184333436607E-4877 2.651185030649451E-4877 
10255 1.504417939346488E-2442 1.399409777172584E-4882 1.399410146408931E-4882 
10256 3.445033787264796E-2445 7.338289958633712E-4888 7.338291901256486E-4888 
10257 7.863048605938213E-2448 3.822872532653917E-4893 3.822873548007883E-4893 
10258 1.788796463203474E-2450 1.978471287164513E-4898 1.978471814383966E-4898 
10259 4.056050815204330E-2453 1.017219487099103E-4903 1.017219759062431E-4903 
10260 9.166812317667690E-2456 5.195706091851931E-4909 5.195707485567758E-4909 
10261 2.064932142682319E-2458 2.636449554013199E-4914 2.636450263563323E-4914 
10262 4.636237997251108E-2461 1.329043943932684E-4919 1.329044302802468E-4919 
10263 1.037524000960006E-2463 6.655860344165263E-4925 6.655862147331093E-4925 
10264 2.314211644774144E-2466 3.311418311094493E-4930 3.311419211170964E-4930 
10265 5.144942076341221E-2469 1.636699222851440E-4935 1.636699669193808E-4935 
10266 1.140067058905033E-2471 8.036532244582545E-4941 8.036534443463825E-4941 
10267 2.517983022654538E-2474 3.920247549339628E-4946 3.920248625508472E-4946 
10268 5.543035887359527E-2477 1.899779852378698E-4951 1.899780375622403E-4951 
10269 1.216228218940731E-2479 9.146144283530884E-4957 9.146146810922692E-4957 
10270 2.659836574708787E-2482 4.374393061522061E-4962 4.374394274313435E-4962 
10271 5.797854656442904E-2485 2.078464182862973E-4967 2.078464761018378E-4967 
10272 1.259656659576886E-2487 9.810977301420729E-4973 9.810980039512782E-4973 
10273 2.727781267379503E-2490 4.600732491550456E-4978 4.600733779789520E-4978 
10274 5.887614832323347E-2493 2.143318330746203E-4983 2.143318932875625E-4983 
10275 1.266606555328252E-2495 9.919536039268662E-4989 9.919538835210920E-4989 
10276 2.715917444608186E-2498 4.560799979828411E-4994 4.560801269596157E-4994 
10277 5.804487635259155E-2501 2.083222596385103E-4999 2.083223187456292E-4999 
10278 1.236470355967600E-2503 9.453123120252337E-5005 9.453125811248231E-5005 
10279 2.625282355155383E-2506 4.261474912676663E-5010 4.261476129790624E-5010 
10280 5.555726054038563E-2509 1.908488480779127E-5015 1.908489027662120E-5015 
10281 1.171866445384999E-2511 8.491103507091058E-5021 8.491105948286540E-5021 
10282 2.463700477207788E-2514 3.753044484570712E-5026 3.753045567139900E-5026 
10283 5.162620347299282E-2517 1.647966102534234E-5031 1.647966579463235E-5031 
10284 1.078263644339715E-2519 7.188823511969715E-5037 7.188825599326881E-5037 
10285 2.244668585759004E-2522 3.115389516324984E-5042 3.115390423904672E-5042 
10286 4.657490603875135E-2525 1.341256598868822E-5047 1.341256990897406E-5047 
10287 9.632172213909696E-2528 5.736623852381222E-5053 5.736625534651089E-5053 
10288 1.985495845338587E-2530 2.437506946930448E-5058 2.437507664094585E-5058 
10289 4.079305388662006E-2533 1.028916981552477E-5063 1.028917285281593E-5063 
10290 8.353643705886325E-2536 4.314791286310658E-5069 4.314792564217676E-5069 
10291 1.705054124631656E-2538 1.797563479638288E-5074 1.797564013780683E-5074 
10292 3.468749067751806E-2541 7.439669867777422E-5080 7.439672085768580E-5080 
10293 7.033639258004520E-2544 3.058919708751799E-5085 3.058920623723237E-5085 
10294 1.421542307755814E-2546 1.249474726976261E-5090 1.249475101949462E-5090 
10295 2.863597544940957E-2549 5.070279022691132E-5096 5.070280549335530E-5096 
10296 5.749587209785855E-2552 2.044001585452466E-5101 2.044002202929079E-5101 
10297 1.150625097448244E-2554 8.186072414123766E-5107 8.186074895245679E-5107 
10298 2.295110036144152E-2557 3.256978719593878E-5112 3.256979710016751E-5112 
10299 4.562949623783824E-2560 1.287357729649241E-5117 1.287358122419130E-5117 
10300 9.041913096248168E-2563 5.055086065556115E-5123 5.055087612949284E-5123 
10301 1.785860270378119E-2565 1.971981554399136E-5128 1.971982160030185E-5128 
10302 3.515662004706106E-2568 7.642265608878046E-5134 7.642267963713441E-5134 
10303 6.898255050984880E-2571 2.942296208063898E-5139 2.942297117679591E-5139 
10304 1.349099161571024E-2573 1.125370798161470E-5144 1.125371147221644E-5144 
10305 2.629789516273186E-2576 4.276119921579079E-5150 4.276121252301957E-5150 
10306 5.109408187612283E-2579 1.614169347823838E-5155 1.614169851811510E-5155 
10307 9.894473781407801E-2582 6.053315373212478E-5161 6.053317269469360E-5161 
10308 1.909797396820933E-2584 2.255186644425286E-5166 2.255187353218242E-5166 
10309 3.674128865564419E-2587 8.346735781834787E-5172 8.346738413839021E-5172 
10310 7.045210354026211E-2590 3.068992493754185E-5177 3.068993464708376E-5177 
10311 1.346499006627733E-2592 1.121037063896929E-5182 1.121037419737830E-5182 
10312 2.565019095284559E-2595 4.068076413426678E-5188 4.068077708987949E-5188 
10313 4.870209688785813E-2598 1.466571420485704E-5193 1.466571889088651E-5193 
10314 9.216737331241953E-2601 5.252454732222130E-5199 5.252456416047472E-5199 
10315 1.738518248072143E-2603 1.868815398601260E-5204 1.868815999683692E-5204 
10316 3.268539885624158E-2606 6.605648720979285E-5210 6.605650852629761E-5210 
10317 6.124925590366426E-2609 2.319580936245943E-5215 2.319581687251108E-5215 
10318 1.143985019811816E-2611 8.091863942493604E-5221 8.091866571034988E-5221 
10319 2.129670183681279E-2614 2.804352471897321E-5226 2.804353385866776E-5226 
10320 3.951635299512182E-2617 9.655207450401081E-5232 9.655210607538697E-5232 
10321 7.308257728198229E-2620 3.302445094033790E-5237 3.302446177462428E-5237 
10322 1.347172922870718E-2622 1.122159491972917E-5242 1.122159861334801E-5242 
10323 2.475171687057175E-2625 3.788074869267725E-5248 3.788076120243244E-5248 
10324 4.532729521419259E-2628 1.270362033429744E-5253 1.270362454340973E-5253 
10325 8.273452405682186E-2631 4.232348709200515E-5259 4.232350116145713E-5259 
10326 1.505172357452349E-2633 1.400813648737738E-5264 1.400814115944176E-5264 
10327 2.729343439868015E-2636 4.606003585542842E-5270 4.606005126836617E-5270 
10328 4.932903657623366E-2639 1.504572653182902E-5275 1.504573158317363E-5275 
10329 8.886271381076539E-2642 4.882553842859958E-5281 4.882555487510147E-5281 
10330 1.595544801813117E-2644 1.574076747974996E-5286 1.574077279942433E-5286 
10331 2.855426115080412E-2647 5.041383680136791E-5292 5.041385389528239E-5292 
10332 5.093371378094705E-2650 1.604052519711216E-5297 1.604053065397418E-5297 
10333 9.055496193556466E-2653 5.070285349114157E-5303 5.070287079685021E-5303 
10334 1.604691875439382E-2655 1.592176481038975E-5308 1.592177026270264E-5308 
10335 2.834285191979852E-2658 4.967009520020846E-5314 4.967011226563398E-5314 
10336 4.989625313379613E-2661 1.539372647437872E-5319 1.539373178075987E-5319 
10337 8.755174640088896E-2664 4.739554522798844E-5325 4.739556161971610E-5325 
10338 1.531207984458478E-2666 1.449693751356298E-5330 1.449694254388731E-5330 
10339 2.669168858634443E-2669 4.405142840830961E-5336 4.405144374431359E-5336 
10340 4.637569231861698E-2672 1.329807288398341E-5341 1.329807752885173E-5341 
10341 8.031141085279405E-2675 3.988066647688816E-5347 3.988068045278125E-5347 
10342 1.386234161782978E-2677 1.188176863100278E-5352 1.188177280863978E-5352 
10343 2.384890434280115E-2680 3.516776430730958E-5358 3.516777671316749E-5358 
10344 4.089523975218852E-2683 1.034078274968829E-5363 1.034078640957694E-5363 
10345 6.989555829110618E-2686 3.020696227350885E-5369 3.020697299990694E-5369 
10346 1.190690504557425E-2688 8.766084997967873E-5375 8.766088121060885E-5375 
10347 2.021718545278395E-2691 2.527256293111228E-5380 2.527257196471308E-5380 
10348 3.421487771137077E-2694 7.238321701196426E-5386 7.238324297059862E-5386 
10349 5.771408063155097E-2697 2.059545830218961E-5391 2.059546571269379E-5391 
10350 9.703335868336472E-2700 5.821702725208434E-5397 5.821704826849958E-5397 
10351 1.626046043616170E-2702 1.634833675090008E-5402 1.634834267216503E-5402 
10352 2.715920833171648E-2705 4.560811360564478E-5408 4.560813017918617E-5408 
10353 4.521409749576047E-2708 1.264024901612832E-5413 1.264025362464443E-5413 
10354 7.502450159411379E-2711 3.480279591586551E-5419 3.480280864655341E-5419 
10355 1.240808797642735E-2713 9.519576428787384E-5425 9.519579922503417E-5425 
10356 2.045404003744241E-2716 2.586819346230208E-5430 2.586820298737488E-5430 
10357 3.360669711913914E-2719 6.983281686946492E-5436 6.983284266793633E-5436 
10358 5.503577096877125E-2722 1.872828484968691E-5441 1.872829179136731E-5441 
10359 8.983317926748772E-2725 4.989780446393418E-5447 4.989782301975731E-5447 
10360 1.461507262686465E-2727 1.320717256983676E-5452 1.320717749749754E-5452 
10361 2.369941785470656E-2730 3.472827831962989E-5458 3.472829131971972E-5458 
10362 3.830424188543893E-2733 9.071970708821979E-5464 9.071974116016059E-5464 
10363 6.170616509215983E-2736 2.354317389249902E-5469 2.354318276390311E-5469 
10364 9.907925556772588E-2739 6.069785817617408E-5475 6.069788112353893E-5475 
10365 1.585657570966343E-2741 1.554628796208744E-5480 1.554629385891258E-5480 
10366 2.529347900327927E-2744 3.955715364958980E-5486 3.955716870347671E-5486 
10367 4.021427323832047E-2747 9.999271159857806E-5492 9.999274977753142E-5492 
10368 6.372713185003313E-2750 2.511057411640373E-5497 2.511058373572341E-5497 
10369 1.006563119068083E-2752 6.264550637273901E-5503 6.264553045014343E-5503 
10370 1.584638294888667E-2755 1.552630777627909E-5508 1.552631376342646E-5508 
10371 2.486518947767334E-2758 3.822886840197650E-5514 3.822888319221569E-5514 
10372 3.888892082114989E-2761 9.351034943071398E-5520 9.351038572810569E-5520 
10373 6.062231300858673E-2764 2.272337847504644E-5525 2.272338732458466E-5525 
10374 9.419147682369075E-2767 5.485688075237278E-5531 5.485690218674512E-5531 
10375 1.458690660836992E-2769 1.315631616626616E-5536 1.315632132384532E-5536 
10376 2.251579527444746E-2772 3.134602525663681E-5542 3.134603758558436E-5542 
10377 3.464047770526364E-2775 7.419517128816544E-5548 7.419520056681746E-5548 
10378 5.311937375553582E-2778 1.744671993196792E-5553 1.744672683947155E-5553 
10379 8.118849907967686E-2781 4.075650382918981E-5559 4.075652001879047E-5559 
10380 1.236825901723650E-2783 9.458560373186348E-5565 9.458564142793748E-5565 
10381 1.877997990504165E-2786 2.180711145790180E-5570 2.180712017759244E-5570 
10382 2.842196938470628E-2789 4.994778474909641E-5576 4.994780478694100E-5576 
10383 4.287318065474022E-2792 1.136525814980173E-5581 1.136526272432564E-5581 
10384 6.445991568661836E-2795 2.569137587531305E-5587 2.569138625025726E-5587 
10385 9.659758187373311E-2798 5.769529610227982E-5593 5.769531947830195E-5593 
10386 1.442830350042813E-2800 1.287177486715804E-5598 1.287178009955181E-5598 
10387 2.148012359887203E-2803 2.852866497105348E-5604 2.852867660628961E-5604 
10388 3.187357484786696E-2806 6.281587991457589E-5610 6.281590561823510E-5610 
10389 4.714083462181054E-2809 1.374049668251876E-5615 1.374050232356525E-5615 
10390 6.949223056289510E-2812 2.985935351881964E-5621 2.985936581780752E-5621 
10391 1.021051691131089E-2814 6.446193750517785E-5627 6.446196414455336E-5627 
10392 1.495311586897560E-2817 1.382519590488110E-5632 1.382520163711202E-5632 
10393 2.182670409643504E-2820 2.945670859167649E-5638 2.945672084540591E-5638 
10394 3.175536548078998E-2823 6.235081403329392E-5644 6.235084005632418E-5644 
10395 4.604882603480285E-2826 1.311127789635491E-5649 1.311128338660868E-5649 
10396 6.655681063767230E-2829 2.739005486220913E-5655 2.739006636946954E-5655 
10397 9.588240858304131E-2832 5.684414871184470E-5661 5.684417267237559E-5661 
10398 1.376758796555459E-2834 1.171989219511261E-5666 1.171989715150752E-5666 
10399 1.970376764684757E-2837 2.400526208547412E-5672 2.400527227092692E-5672 
10400 2.810691547215753E-2840 4.884659238201088E-5678 4.884661317609278E-5678 
10401 3.996221851438428E-2843 9.874317268042658E-5684 9.874321485436227E-5684 
10402 5.663155482473663E-2846 1.983009832558090E-5689 1.983010682312612E-5689 
10403 7.999076921592537E-2849 3.956285670802770E-5695 3.956287371738129E-5695 
10404 1.126143549112457E-2851 7.841432415212530E-5701 7.841435797629199E-5701 
10405 1.580229358914764E-2854 1.544003033781003E-5706 1.544003701988547E-5706 
10406 2.210135964205661E-2857 3.020270773726171E-5712 3.020272085142584E-5712 
10407 3.080990431825111E-2860 5.869330917027018E-5718 5.869333473933400E-5718 
10408 4.280891296975055E-2863 1.133121022688898E-5723 1.133121517949762E-5723 
10409 5.928578069334498E-2866 2.173246471481646E-5729 2.173247424493205E-5729 
10410 8.183505502766074E-2869 4.140822880592523E-5735 4.140824702420204E-5735 
10411 1.125902301654725E-2871 7.838073122323589E-5741 7.838076582206464E-5741 
10412 1.543954606839080E-2874 1.473930318119792E-5746 1.473930970890217E-5746 
10413 2.110283683150845E-2877 2.753528517872643E-5752 2.753529741374168E-5752 
10414 2.874879504996720E-2880 5.110309346548475E-5758 5.110311624757313E-5758 
10415 3.903650657506093E-2883 9.422145082126769E-5764 9.422149296446893E-5764 
10416 5.283171832589104E-2886 1.725827437156808E-5769 1.725828211630168E-5769 
10417 7.126741716772600E-2889 3.140435919841912E-5775 3.140437333780081E-5775 
10418 9.582080072015833E-2892 5.677112339935079E-5781 5.677114904415130E-5781 
10419 1.284106559056263E-2894 1.019553513116044E-5786 1.019553975191823E-5786 
10420 1.715200226910860E-2897 1.819020308481088E-5792 1.819021135607818E-5792 
10421 2.283500332539970E-2900 3.224111518906550E-5798 3.224112989781935E-5798 
10422 3.030119982702112E-2903 5.677113118339803E-5804 5.677115716851506E-5804 
10423 4.007661793425309E-2906 9.930932394992060E-5810 9.930936955554927E-5810 
10424 5.283172556978860E-2909 1.725827910422430E-5815 1.725828705587307E-5815 
10425 6.941782777984860E-2912 2.979544911739855E-5821 2.979546289079042E-5821 
10426 9.091169104095392E-2915 5.110311448609815E-5827 5.110313818725758E-5827 
10427 1.186700007655119E-2917 8.707425897337281E-5833 8.707429949092984E-5833 
10428 1.543955030228962E-2920 1.473931126494944E-5838 1.473931814611307E-5838 
10429 2.002169498421010E-2923 2.478617882665144E-5844 2.478619043647158E-5844 
10430 2.587852550388520E-2926 4.140825719370777E-5850 4.140827665331502E-5850 
10431 3.333885705067638E-2929 6.872413949383373E-5856 6.872417189701295E-5856 
10432 4.280893057850761E-2932 1.133121954871265E-5861 1.133122490897625E-5861 
10433 5.478864288881830E-2935 1.856047058053336E-5867 1.856047938959494E-5867 
10434 6.989066939507212E-2938 3.020273672507851E-5873 3.020275110703986E-5873 
10435 8.886287286975979E-2941 4.882571321839974E-5879 4.882573654500615E-5879 
10436 1.126144166735075E-2943 7.841441016331531E-5885 7.841444774965021E-5885 
10437 1.422460207788990E-2946 1.251088837461128E-5890 1.251089439124218E-5890 
10438 1.790848111767228E-2949 1.983012279561907E-5896 1.983013236363157E-5896 
10439 2.247242155247617E-2952 3.122537357825600E-5902 3.122538869419292E-5902 
10440 2.810693474065025E-2955 4.884665935489043E-5908 4.884668307918903E-5908 
10441 3.503882952812804E-2958 7.591141330400611E-5914 7.591145029505663E-5914 
10442 4.353696868873504E-2961 1.171990987087515E-5919 1.171991560074718E-5919 
10443 5.391868321266473E-2964 1.797572650115304E-5925 1.797573531850452E-5925 
10444 6.655686538996548E-2967 2.739009992653587E-5931 2.739011340611577E-5931 
10445 8.188774936479967E-2970 4.146157224576078E-5937 4.146159271772600E-5937 
10446 1.004193723426752E-2972 6.235092516572823E-5943 6.235095605357871E-5943 
10447 1.227406906526243E-2975 9.315046393515471E-5949 9.315051023300337E-5949 
10448 1.495313021994411E-2978 1.382522244183141E-5954 1.382522933595253E-5954 
10449 1.815717003749532E-2981 2.038469501520018E-5960 2.038470521383360E-5960 
10450 2.197539542313205E-2984 2.985941492603462E-5966 2.985942991425352E-5966 
10451 2.650926757905539E-2987 4.345135803660534E-5972 4.345137991941319E-5972 
10452 3.187360980727348E-2990 6.281601770941667E-5978 6.281604944898677E-5978 
10453 3.819770472574508E-2993 9.021576399533429E-5984 9.021580972984184E-5984 
10454 4.562635500430681E-2996 1.287180486751309E-5989 1.287181141435642E-5989 
10455 5.432087736550891E-2999 1.824489836999429E-5995 1.824490768031975E-5995 
10456 6.445999522307682E-3002 2.569143927602615E-6001 2.569145242956924E-6001 
10457 7.624059108617008E-3005 3.594019310465314E-6007 3.594021156609489E-6007 
10458 8.987827590276278E-3008 4.994791485561875E-6013 4.994794059709508E-6013 
10459 1.056077290331772E-3010 6.896032575301283E-6019 6.896036141013277E-6019 
10460 1.236827597357966E-3013 9.458586307750808E-6025 9.458591214615096E-6025 
10461 1.443760391253534E-3016 1.288837437852140E-6030 1.288838108673380E-6030 
10462 1.679784507514764E-3019 1.744677016060789E-6036 1.744677927136647E-6036 
10463 1.947980084630326E-3022 2.346264242164121E-6042 2.346265471434016E-6042 
10464 2.251582922853940E-3025 3.134611979707945E-6048 3.134613627433690E-6048 
10465 2.593963568379690E-3028 4.160405303212289E-6054 4.160407497368699E-6054 
10466 2.978600725241452E-3031 5.485705372017927E-6060 5.485708274671542E-6060 
10467 3.409048674610100E-3034 7.185786361142111E-6066 7.185790175907355E-6066 
10468 3.888898479562018E-3037 9.351065709057522E-6072 9.351070689700317E-6072 
10469 4.421732872958982E-3040 1.208907025473585E-6077 1.208907671496538E-6077 
10470 5.011074866206735E-3043 1.552636098727996E-6083 1.552636931172856E-6083 
10471 5.660330275931558E-3046 1.981031778126182E-6089 1.981032843759960E-6089 
10472 6.372724541741146E-3049 2.511066361500595E-6095 2.511067716707028E-6095 
10473 7.151234398018230E-3052 3.162058667421192E-6101 3.162060379595223E-6101 
10474 7.998515162019739E-3055 3.955730005860474E-6107 3.955732154855108E-6107 
10475 8.916824604429006E-3058 4.916186444634751E-6113 4.916189124220942E-6113 
10476 9.907944571138873E-3061 6.069809114772981E-6119 6.069812434062281E-6119 
10477 1.097310171995073E-3063 7.445034370536237E-6125 7.445038455304802E-6125 
10478 1.211288891605803E-3066 9.072006771945909E-6131 9.072011765787700E-6131 
10479 1.332718898832419E-3069 1.098209027901212E-6136 1.098209634423938E-6136 
10480 1.461510267706874E-3072 1.320722688070463E-6142 1.320723419890594E-6142 
10481 1.597488269614144E-3075 1.577913720269207E-6148 1.577914597485320E-6148 
10482 1.740387588077967E-3078 1.872836443024621E-6154 1.872837487633765E-6154 
10483 1.889847539219211E-3081 2.208317102163096E-6160 2.208318337956924E-6160 
10484 2.045408489517002E-3084 2.586830692542687E-6166 2.586832144932502E-6166 
10485 2.206509651286387E-3087 3.010367797701225E-6172 3.010369493464957E-6172 
10486 2.372488419139077E-3090 3.480295333511332E-6178 3.480297300457462E-6178 
10487 2.542581387623546E-3093 3.997216062051766E-6184 3.997218328597902E-6184 
10488 2.715927161457661E-3096 4.560832614609895E-6190 4.560835209276944E-6190 
10489 2.891571035692822E-3099 5.169822454870061E-6196 5.169825405696626E-6196 
10490 3.068471584417766E-3102 5.821730652523735E-6202 5.821733986409448E-6202 
10491 3.245509154062678E-3105 6.512887457816624E-6208 6.512891199807345E-6208 
10492 3.421496212029071E-3108 7.238357415465278E-6214 7.238361587997313E-6214 
10493 3.595189454441356E-3111 7.991926096836206E-6220 7.991930718960590E-6220 
10494 3.765303529615919E-3114 8.766129450731664E-6226 8.766134537342972E-6226 
10495 3.930526187786857E-3117 9.552329291472166E-6232 9.552334852568925E-6232 
10496 4.089534624170777E-3120 1.034083660370280E-6237 1.034084264370819E-6237 
10497 4.241012743044730E-3123 1.112108222151887E-6243 1.112108873869077E-6243 
10498 4.383669036537109E-3126 1.188183213721310E-6249 1.188183912317160E-6249 
10499 4.516254744560979E-3129 1.261144233641707E-6255 1.261144977581521E-6255 
10500 4.637581942853924E-3132 1.329814578076370E-6261 1.329815365112334E-6261 
10501 4.746541195313698E-3135 1.393036211136710E-6267 1.393037038309671E-6267 
10502 4.842118405363725E-3138 1.449701896685437E-6273 1.449702760345935E-6273 
10503 4.923410509287195E-3141 1.498787262365722E-6279 1.498788158214609E-6279 
10504 4.989639672363445E-3144 1.539381507365170E-6285 1.539382430513391E-6285 
10505 5.040165675935630E-3147 1.570715472070073E-6291 1.570716417116383E-6291 
10506 5.074496219626969E-3150 1.592185862815202E-6297 1.592186823939862E-6297 
10507 5.092294906894153E-3153 1.603374566448081E-6303 1.603375537519842E-6303 
10508 5.093386732776006E-3156 1.604062191007702E-6309 1.604063165700832E-6309 
10509 5.077760948642026E-3159 1.594235219941381E-6315 1.594236191859015E-6315 
10510 5.045571238360100E-3162 1.574086453959656E-6321 1.574087416759461E-6321 
10511 4.997133201845521E-3165 1.544008720351462E-6327 1.544009667869533E-6327 
10512 4.932919203615128E-3168 1.504582136486268E-6333 1.504583062855208E-6333 
10513 4.853550703937386E-3171 1.456555504367990E-6339 1.456556404125427E-6339 
10514 4.759788246688901E-3174 1.400822669724672E-6345 1.400823537908877E-6345 
10515 4.652519329470837E-3177 1.338394887840486E-6351 1.338395720070341E-6351 
10516 4.532744426456471E-3180 1.270370388141589E-6357 1.270371180678830E-6357 
10517 4.401561471615501E-3183 1.197902413473582E-6363 1.197903163265995E-6363 
10518 4.260149138444148E-3186 1.122167025528880E-6369 1.122167730233926E-6369 
10519 4.109749271474595E-3189 1.044331916927002E-6375 1.044332574916097E-6375 
10520 3.951648834311125E-3192 9.655273590874826E-6382 9.655279694319151E-6382 
10521 3.787161738732322E-3195 8.868202528509538E-6388 8.868208152910251E-6388 
10522 3.617610909809823E-3198 8.091920480499739E-6394 8.091925629495070E-6394 
10523 3.444310923617260E-3201 7.335210728153331E-6400 7.335215411040755E-6400 
10524 3.268551527792472E-3204 6.605695778205991E-6406 6.605700009273094E-6406 
10525 3.091582322047461E-3207 5.909755689602846E-6412 5.909759487394057E-6412 
10526 2.914598836944353E-3210 5.252492867874816E-6418 5.252496254422797E-6418 
10527 2.738730206245718E-3213 4.637740029375530E-6424 4.637743029424595E-6424 
10528 2.565028582347041E-3216 4.068106506119991E-6430 4.068109146366385E-6430 
10529 2.394460397166651E-3219 3.545056929312348E-6436 3.545059237682952E-6436 
10530 2.227899523826114E-3222 3.069015615553619E-6442 3.069017620540745E-6442 
10531 2.066122348840093E-3225 2.639489676021402E-6448 2.639491406087190E-6448 
10532 1.909804721561396E-3228 2.255203943316333E-6454 2.255205426376000E-6454 
10533 1.759520708346345E-3231 1.914241211785730E-6460 1.914242474774842E-6460 
10534 1.615743044183467E-3234 1.614181950304600E-6466 1.614183018831760E-6466 
10535 1.478845145026751E-3237 1.352238499831500E-6472 1.352239397914553E-6472 
10536 1.349104520242828E-3240 1.125379738208152E-6478 1.125380488089261E-6478 
10537 1.226707406656933E-3243 9.304432118819386E-6485 9.304438339147611E-6485 
10538 1.111754433698834E-3246 7.642327364153637E-6491 7.642332490160303E-6491 
10539 1.004267122951615E-3249 6.236004033032487E-6497 6.236008229559358E-6497 
10540 9.041950246700215E-3253 5.055127605242744E-6503 5.055131018317704E-6503 
10541 8.114232980955023E-3256 4.071016320149835E-6509 4.071019077847310E-6509 
10542 7.257805510728417E-3259 3.257005928517822E-6515 3.257008142083402E-6515 
10543 6.470467669058572E-3262 2.588685194596183E-6521 2.588686959752379E-6521 
10544 5.749611618615692E-3265 2.044018940365425E-6527 2.044020338725019E-6527 
10545 5.092298345050039E-3268 1.603376731544040E-6533 1.603377832068168E-6533 
10546 4.495330873860489E-3271 1.249485506514828E-6539 1.249486366964052E-6539 
10547 3.955323218001051E-3274 9.673237572627433E-6546 9.673244256003549E-6546 
10548 3.468764267499882E-3277 7.439735067855779E-6552 7.439740225026812E-6552 
10549 3.032076032584391E-3280 5.684445039685703E-6558 5.684448993098319E-6558 
10550 2.641665843085545E-3283 4.314829689710490E-6564 4.314832700481529E-6564 
10551 2.293972285003764E-3286 3.253750366529458E-6570 3.253752644396091E-6570 
10552 1.985504816738590E-3289 2.437528974575871E-6576 2.437530686654999E-6576 
10553 1.712877150207339E-3292 1.814096262922098E-6582 1.814097541314997E-6582 
10554 1.472834604377427E-3295 1.341268902871545E-6588 1.341269851180482E-6588 
10555 1.262275739905828E-3298 9.851817717376336E-6595 9.851824705817522E-6595 
10556 1.078268663647029E-3301 7.188890439939709E-6601 7.188895556236889E-6601 
10557 9.180624514259465E-3305 5.211375263898679E-6607 5.211378985040203E-6607 
10558 7.790941778722237E-3308 3.753079937702380E-6613 3.753082626397692E-6613 
10559 6.589920648906985E-3311 2.685148241310139E-6619 2.685150171286409E-6619 
10560 5.555752674171405E-3314 1.908506769779738E-6625 1.908508146061408E-6625 
10561 4.668508085920498E-3317 1.347609697509068E-6631 1.347610672515902E-6631 
