# logL =3000,NumOfEigs=16812,alpha=1.5, threshold = 10e-12 
# ================================================================
# n  P(n) P(n)^alpha  P(n)_alpha 
10371 2.486518947767334E-2758 3.175263261396929E-4136 3.175264182735999E-4136 
10372 3.888892082114989E-2761 1.963952213035461E-4140 1.963952784780813E-4140 
10373 6.062231300858673E-2764 1.208762095615157E-4144 1.208762448671909E-4144 
10374 9.419147682369075E-2767 7.403029643143723E-4149 7.403031812571136E-4149 
10375 1.458690660836992E-2769 4.511665391824514E-4153 4.511666718315951E-4153 
10376 2.251579527444746E-2772 2.736043612736077E-4157 2.736044419827072E-4157 
10377 3.464047770526364E-2775 1.651079129549627E-4161 1.651079618201173E-4161 
10378 5.311937375553582E-2778 9.914515556080522E-4166 9.914518500059991E-4166 
10379 8.118849907967686E-2781 5.924256423926709E-4170 5.924258188862869E-4170 
10380 1.236825901723650E-2783 3.522531914821445E-4174 3.522532967708897E-4174 
10381 1.877997990504165E-2786 2.084177791625449E-4178 2.084178416645029E-4178 
10382 2.842196938470628E-2789 1.227081278026077E-4182 1.227081647228057E-4182 
10383 4.287318065474022E-2792 7.189035611558565E-4187 7.189037781725503E-4187 
10384 6.445991568661836E-2795 4.191087024664441E-4191 4.191088294013278E-4191 
10385 9.659758187373311E-2798 2.431316297994546E-4195 2.431317036795693E-4195 
10386 1.442830350042813E-2800 1.403508291869202E-4199 1.403508719759912E-4199 
10387 2.148012359887203E-2803 8.062082593484901E-4204 8.062085059506513E-4204 
10388 3.187357484786696E-2806 4.608273454362554E-4208 4.608274868591182E-4208 
10389 4.714083462181054E-2809 2.621126493136923E-4212 2.621127300188137E-4212 
10390 6.949223056289510E-2812 1.483530422948697E-4216 1.483530881239657E-4216 
10391 1.021051691131089E-2814 8.355331253051216E-4221 8.355333842696084E-4221 
10392 1.495311586897560E-2817 4.682627668358181E-4225 4.682629124480493E-4225 
10393 2.182670409643504E-2820 2.611405534466355E-4229 2.611406349197329E-4229 
10394 3.175536548078998E-2823 1.449164719118009E-4233 1.449165172735010E-4233 
10395 4.604882603480285E-2826 8.002393872233878E-4238 8.002396385411267E-4238 
10396 6.655681063767230E-2829 4.397246713752780E-4242 4.397248099282002E-4242 
10397 9.588240858304131E-2832 2.404365466337153E-4246 2.404366226430552E-4246 
10398 1.376758796555459E-2834 1.308214230666882E-4250 1.308214645598908E-4250 
10399 1.970376764684757E-2837 7.082979670879923E-4255 7.082981924837197E-4255 
10400 2.810691547215753E-2840 3.816030704101874E-4259 3.816031922454844E-4259 
10401 3.996221851438428E-2843 2.045815498384330E-4263 2.045816153713198E-4263 
10402 5.663155482473663E-2846 1.091389590194091E-4267 1.091389940949355E-4267 
10403 7.999076921592537E-2849 5.793645106762966E-4272 5.793646974896088E-4272 
10404 1.126143549112457E-2851 3.060431822594584E-4276 3.060432812674315E-4276 
10405 1.580229358914764E-2854 1.608689652760972E-4280 1.608690174906117E-4280 
10406 2.210135964205661E-2857 8.414349877926092E-4285 8.414352618055315E-4285 
10407 3.080990431825111E-2860 4.379530986225221E-4289 4.379532417126166E-4289 
10408 4.280891296975055E-2863 2.268262846323032E-4293 2.268263589867286E-4293 
10409 5.928578069334498E-2866 1.169009105099277E-4297 1.169009489569579E-4297 
10410 8.183505502766074E-2869 5.995165094889565E-4302 5.995167073122839E-4302 
10411 1.125902301654725E-2871 3.059448446379827E-4306 3.059449459243352E-4306 
10412 1.543954606839080E-2874 1.553616663086309E-4310 1.553617179125976E-4310 
10413 2.110283683150845E-2877 7.850608866848278E-4315 7.850611483066505E-4315 
10414 2.874879504996720E-2880 3.947494642193557E-4319 3.947495962040509E-4319 
10415 3.903650657506093E-2883 1.975142785657032E-4323 1.975143448227244E-4323 
10416 5.283171832589104E-2886 9.834090105702744E-4328 9.834093415481511E-4328 
10417 7.126741716772600E-2889 4.872239277178510E-4332 4.872240922401427E-4332 
10418 9.582080072015833E-2892 2.402048502934886E-4336 2.402049316719100E-4336 
10419 1.284106559056263E-2894 1.178402555047013E-4340 1.178402955593104E-4340 
10420 1.715200226910860E-2897 5.752601858319875E-4345 5.752603820118664E-4345 
10421 2.283500332539970E-2900 2.794432977405207E-4349 2.794433933531259E-4349 
10422 3.030119982702112E-2903 1.350771277217897E-4353 1.350771740915198E-4353 
10423 4.007661793425309E-2906 6.497236500955962E-4358 6.497238738711858E-4358 
10424 5.283172556978860E-2909 3.109812984526666E-4362 3.109814059133452E-4362 
10425 6.941782777984860E-2912 1.481148518351546E-4366 1.481149031857134E-4366 
10426 9.091169104095392E-2915 7.019750609065440E-4371 7.019753050805878E-4371 
10427 1.186700007655119E-2917 3.310575500476732E-4375 3.310576655824005E-4375 
10428 1.543955030228962E-2920 1.553617302145533E-4379 1.553617846127268E-4379 
10429 2.002169498421010E-2923 7.255098956889366E-4384 7.255101505566482E-4384 
10430 2.587852550388520E-2926 3.371330817628636E-4388 3.371332005868306E-4388 
10431 3.333885705067638E-2929 1.558899577733950E-4392 1.558900128988265E-4392 
10432 4.280893057850761E-2932 7.172881351988864E-4397 7.172883896818320E-4397 
10433 5.478864288881830E-2935 3.284187121365271E-4401 3.284188290391058E-4401 
10434 6.989066939507212E-2938 1.496307590766491E-4405 1.496308125144067E-4405 
10435 8.886287286975979E-2941 6.783793248681690E-4410 6.783795679380159E-4410 
10436 1.126144166735075E-2943 3.060434340291604E-4414 3.060435440494226E-4414 
10437 1.422460207788990E-2946 1.373890967493664E-4418 1.373891463027132E-4418 
10438 1.790848111767228E-2949 6.137340364518977E-4423 6.137342585434468E-4423 
10439 2.247242155247617E-2952 2.728141478470546E-4427 2.728142468959879E-4427 
10440 2.810693474065025E-2955 1.206736105512554E-4431 1.206736545080787E-4431 
10441 3.503882952812804E-2958 5.311491174964423E-4436 5.311493116125267E-4436 
10442 4.353696868873504E-2961 2.326373061761613E-4440 2.326373914774265E-4440 
10443 5.391868321266473E-2964 1.013913709120601E-4444 1.013914082120016E-4444 
10444 6.655686538996548E-2967 4.397252139780300E-4449 4.397253762784169E-4449 
10445 8.188774936479967E-2970 1.897669080300677E-4453 1.897669783032607E-4453 
10446 1.004193723426752E-2972 8.149262979434581E-4458 8.149266007174357E-4458 
10447 1.227406906526243E-2975 3.482370082460615E-4462 3.482371380554587E-4462 
10448 1.495313021994411E-2978 1.480779018375228E-4466 1.480779572174585E-4466 
10449 1.815717003749532E-2981 6.265623865775957E-4471 6.265626216802260E-4471 
10450 2.197539542313205E-2984 2.638135674379570E-4475 2.638136667544228E-4475 
10451 2.650926757905539E-2987 1.105321638877716E-4479 1.105322056365481E-4479 
10452 3.187360980727348E-2990 4.608281035997966E-4484 4.608282782322583E-4484 
10453 3.819770472574508E-2993 1.911824311153710E-4488 1.911825038037405E-4488 
10454 4.562635500430681E-2996 7.892520923999753E-4493 7.892523934672877E-4493 
10455 5.432087736550891E-2999 3.242218225890264E-4497 3.242219466745198E-4497 
10456 6.445999522307682E-3002 1.325340539975071E-4501 1.325341048880572E-4501 
10457 7.624059108617008E-3005 5.391026430783465E-4506 5.391028507666348E-4506 
10458 8.987827590276278E-3008 2.182097634177225E-4510 2.182098477600529E-4510 
10459 1.056077290331772E-3010 8.788922494597086E-4515 8.788925902897860E-4515 
10460 1.236827597357966E-3013 3.522539158680137E-4519 3.522540529211435E-4519 
10461 1.443760391253534E-3016 1.404865552144986E-4523 1.404866100546607E-4523 
10462 1.679784507514764E-3019 5.575353854867277E-4528 5.575356038437839E-4528 
10463 1.947980084630326E-3022 2.201754272693416E-4532 2.201755137849485E-4532 
10464 2.251582922853940E-3025 8.652149165083363E-4537 8.652152576073116E-4537 
10465 2.593963568379690E-3028 3.383279578677516E-4541 3.383280916890068E-4541 
10466 2.978600725241452E-3031 1.316468631814737E-4545 1.316469154245222E-4545 
10467 3.409048674610100E-3034 5.097319808071719E-4550 5.097321837579174E-4550 
10468 3.888898479562018E-3037 1.963957059255857E-4554 1.963957843789405E-4554 
10469 4.421732872958982E-3040 7.529754773842726E-4559 7.529757791647320E-4559 
10470 5.011074866206735E-3043 2.872687706493175E-4563 2.872688861619389E-4563 
10471 5.660330275931558E-3046 1.090572991630835E-4567 1.090573431604308E-4567 
10472 6.372724541741146E-3049 4.119834774722953E-4572 4.119836442286040E-4572 
10473 7.151234398018230E-3052 1.548686807881326E-4576 1.548687436803319E-4576 
10474 7.998515162019739E-3055 5.793034802882342E-4581 5.793037163197629E-4581 
10475 8.916824604429006E-3058 2.156291223012463E-4585 2.156292104471195E-4585 
10476 9.907944571138873E-3061 7.986701101993096E-4590 7.986704377606794E-4590 
10477 1.097310171995073E-3063 2.943650105502065E-4594 2.943651316775243E-4594 
10478 1.211288891605803E-3066 1.079602000674895E-4598 1.079602446382712E-4598 
10479 1.332718898832419E-3069 3.940033492170437E-4603 3.940035124159073E-4603 
10480 1.461510267706874E-3072 1.430852561237069E-4607 1.430853155861485E-4607 
10481 1.597488269614144E-3075 5.170691126173274E-4612 5.170693282065638E-4612 
10482 1.740387588077967E-3078 1.859349558932958E-4616 1.859350336736898E-4616 
10483 1.889847539219211E-3081 6.653225345097783E-4621 6.653228137461151E-4621 
10484 2.045408489517002E-3084 2.368984178661814E-4625 2.368985176206717E-4625 
10485 2.206509651286387E-3087 8.393649423373256E-4630 8.393652969479181E-4630 
10486 2.372488419139077E-3090 2.959362939654707E-4634 2.959364194036331E-4634 
10487 2.542581387623546E-3093 1.038255820130625E-4638 1.038256261666901E-4638 
10488 2.715927161457661E-3096 3.624676537591759E-4643 3.624678084134147E-4643 
10489 2.891571035692822E-3099 1.259194673200393E-4647 1.259195212234186E-4647 
10490 3.068471584417766E-3102 4.352865397730847E-4652 4.352867267245559E-4652 
10491 3.245509154062678E-3105 1.497325899269650E-4656 1.497326544478789E-4656 
10492 3.421496212029071E-3108 5.125263217588292E-4661 5.125265433389844E-4661 
10493 3.595189454441356E-3111 1.745720656562297E-4665 1.745721413778578E-4665 
10494 3.765303529615919E-3114 5.916870526956944E-4670 5.916873101900732E-4670 
10495 3.930526187786857E-3117 1.995575301992925E-4674 1.995576173306121E-4674 
10496 4.089534624170777E-3120 6.697348731875348E-4679 6.697351665736517E-4679 
10497 4.241012743044730E-3123 2.236641841575346E-4683 2.236642824598066E-4683 
10498 4.383669036537109E-3126 7.432736140598177E-4688 7.432739418125204E-4688 
10499 4.516254744560979E-3129 2.457874621085903E-4692 2.457875708481916E-4692 
10500 4.637581942853924E-3132 8.087782687724407E-4697 8.087786277670446E-4697 
10501 4.746541195313698E-3135 2.648243778959360E-4701 2.648244958320555E-4701 
10502 4.842118405363725E-3138 8.628696362065087E-4706 8.628700217420996E-4706 
10503 4.923410509287195E-3141 2.797635637373309E-4710 2.797636891498375E-4710 
10504 4.989639672363445E-3144 9.026010932219843E-4715 9.026014991751653E-4715 
10505 5.040165675935630E-3147 2.897739212066774E-4719 2.897740519651319E-4719 
10506 5.074496219626969E-3150 9.257239056739825E-4724 9.257243247784966E-4724 
10507 5.092294906894153E-3153 2.942811192463797E-4728 2.942812529162810E-4728 
10508 5.093386732776006E-3156 9.308979161333405E-4733 9.308983403655567E-4733 
10509 5.077760948642026E-3159 2.930221535966693E-4737 2.930222875743309E-4737 
10510 5.045571238360100E-3162 9.178201595381247E-4742 9.178205805747446E-4742 
10511 4.997133201845521E-3165 2.860707588621697E-4746 2.860708905258763E-4746 
10512 4.932919203615128E-3168 8.872542377752316E-4751 8.872546474799950E-4751 
10513 4.853550703937386E-3171 2.738302579173716E-4755 2.738303847802845E-4755 
10514 4.759788246688901E-3174 8.409564917331060E-4760 8.409568826253687E-4760 
10515 4.652519329470837E-3177 2.569948131831729E-4764 2.569949330332172E-4764 
10516 4.532744426456471E-3180 7.815088993579282E-4769 7.815092650184322E-4769 
10517 4.401561471615501E-3183 2.364842579403638E-4773 2.364843689540792E-4773 
10518 4.260149138444148E-3186 7.120808125973463E-4778 7.120811479748681E-4778 
10519 4.109749271474595E-3189 2.133610155127818E-4782 2.133611163335483E-4782 
10520 3.951648834311125E-3192 6.361500925701575E-4787 6.361503941655956E-4787 
10521 3.787161738732322E-3195 1.887395253370136E-4791 1.887396151126043E-4791 
10522 3.617610909809823E-3198 5.572176458613099E-4796 5.572179117810050E-4796 
10523 3.444310923617260E-3201 1.636988402430406E-4800 1.636989186223562E-4800 
10524 3.268551527792472E-3204 4.785475342765137E-4805 4.785477641617916E-4805 
10525 3.091582322047461E-3207 1.392077140702249E-4809 1.392077811635911E-4809 
10526 2.914598836944353E-3210 4.029584431438641E-4814 4.029586379967015E-4814 
10527 2.738730206245718E-3213 1.160689235489282E-4818 1.160689798598474E-4818 
10528 2.565028582347041E-3216 3.326828339247400E-4823 3.326829958584362E-4823 
10529 2.394460397166651E-3219 9.488631194976383E-4828 9.488635828811446E-4828 
10530 2.227899523826114E-3222 2.692994584346100E-4832 2.692995903825590E-4832 
10531 2.066122348840093E-3225 7.605471305708098E-4837 7.605475044432446E-4837 
10532 1.909804721561396E-3228 2.137349397421600E-4841 2.137350451572974E-4841 
10533 1.759520708346345E-3231 5.977005464039690E-4846 5.977008421651976E-4846 
10534 1.615743044183467E-3234 1.663223150968079E-4850 1.663223976698404E-4850 
10535 1.478845145026751E-3237 4.605493024877252E-4855 4.605495318880126E-4855 
10536 1.349104520242828E-3240 1.268996648675178E-4859 1.268997282849146E-4859 
10537 1.226707406656933E-3243 3.479393599705818E-4864 3.479395344248480E-4864 
10538 1.111754433698834E-3246 9.493041603466844E-4869 9.493046378908112E-4869 
10539 1.004267122951615E-3249 2.577305775344496E-4873 2.577307076125399E-4873 
10540 9.041950246700215E-3253 6.962821289321593E-4878 6.962824815087928E-4878 
10541 8.114232980955023E-3256 1.871816576331260E-4882 1.871817527289907E-4882 
10542 7.257805510728417E-3259 5.007259142883947E-4887 5.007261695164825E-4887 
10543 6.470467669058572E-3262 1.332893918070144E-4891 1.332894599708519E-4891 
10544 5.749611618615692E-3265 3.530610782545947E-4896 3.530612594045905E-4896 
10545 5.092298345050039E-3268 9.305995516682965E-4901 9.306000307188594E-4901 
10546 4.495330873860489E-3271 2.440813369899947E-4905 2.440814630516809E-4905 
10547 3.955323218001051E-3274 6.370375712790194E-4910 6.370379013775562E-4910 
10548 3.468764267499882E-3277 1.654452333535853E-4914 1.654453193663321E-4914 
10549 3.032076032584391E-3280 4.275650621815207E-4919 4.275652851999567E-4919 
10550 2.641665843085545E-3283 1.099534599904210E-4923 1.099535175314263E-4923 
10551 2.293972285003764E-3286 2.813677572818587E-4928 2.813679050132728E-4928 
10552 1.985504816738590E-3289 7.164708020127716E-4933 7.164711794345837E-4933 
10553 1.712877150207339E-3292 1.815437921521401E-4937 1.815438881010107E-4937 
10554 1.472834604377427E-3295 4.577444086925620E-4942 4.577446514158623E-4942 
10555 1.262275739905828E-3298 1.148479988230918E-4946 1.148480599231749E-4946 
10556 1.078268663647029E-3301 2.867362196008054E-4951 2.867363726499352E-4951 
10557 9.180624514259465E-3305 7.123614624461940E-4956 7.123618439322416E-4956 
10558 7.790941778722237E-3308 1.761071615906537E-4960 1.761072562111417E-4960 
10559 6.589920648906985E-3311 4.332238492280540E-4965 4.332240827622270E-4965 
10560 5.555752674171405E-3314 1.060489651676732E-4969 1.060490225230882E-4969 
10561 4.668508085920498E-3317 2.583207256889382E-4974 2.583208658596065E-4974 
10562 3.910081585890996E-3320 6.261390758849917E-4979 6.261394167626930E-4979 
10563 3.264119242786222E-3323 1.510223078486275E-4983 1.510223903381466E-4983 
10564 2.715930828446770E-3326 3.624683878540033E-4988 3.624685864898759E-4988 
10565 2.252391534342943E-3329 8.656810455980102E-4993 8.656815215633453E-4993 
10566 1.861836587534131E-3332 2.057332182790399E-4997 2.057333317674982E-4997 
10567 1.533951848829347E-3335 4.865300507611661E-5002 4.865303200304404E-5002 
10568 1.259663038900523E-3338 1.144916089925932E-5006 1.144916725667537E-5006 
10569 1.031025812382793E-3341 2.680997360546669E-5011 2.680998854142870E-5011 
10570 8.411184950298485E-3345 6.247091297625037E-5016 6.247094789385932E-5016 
10571 6.839389220049315E-3348 1.448498528412919E-5020 1.448499340709312E-5020 
10572 5.543064715055418E-3351 3.342081239360471E-5025 3.342083119730343E-5025 
10573 4.477700803721072E-3354 7.673167621862978E-5030 7.673171953287735E-5030 
10574 3.605227586862490E-3357 1.753037100533390E-5034 1.753038093368201E-5034 
10575 2.893228887821160E-3360 3.985348166927160E-5039 3.985350431477342E-5039 
10576 2.314223995800932E-3363 9.015714856034189E-5044 9.015719995827241E-5044 
10577 1.845017478066870E-3366 2.029517525757594E-5048 2.029518686586057E-5048 
10578 1.466115109170702E-3369 4.546154417724842E-5053 4.546157026575357E-5053 
10579 1.161202993587044E-3372 1.013337930631998E-5057 1.013338514062423E-5057 
10580 9.166862490574342E-3376 2.247621377270933E-5062 2.247622675608677E-5062 
10581 7.212831374377202E-3379 4.960788913030936E-5067 4.960791788078431E-5067 
10582 5.656702440326623E-3382 1.089524699748147E-5071 1.089525333269264E-5071 
10583 4.421741826417697E-3385 2.381124762990517E-5076 2.381126152098155E-5076 
10584 3.445053112403873E-3388 5.178285149120558E-5081 5.178288180005393E-5081 
10585 2.675290543866761E-3391 1.120594562420327E-5085 1.120595220474582E-5085 
10586 2.070706180302998E-3394 2.413069323217136E-5090 2.413070744932640E-5090 
10587 1.597491284692292E-3397 5.170705764820839E-5095 5.170708821306969E-5095 
10588 1.228375109640881E-3400 1.102525367581837E-5099 1.102526021451052E-5099 
10589 9.414472923243250E-3404 2.339300938742792E-5104 2.339302330674999E-5104 
10590 7.191732184081145E-3407 4.939037666907017E-5109 4.939040615426542E-5109 
10591 5.475748516193034E-3410 1.037665362801700E-5113 1.037665984312478E-5113 
10592 4.155525720412236E-3413 2.169357067737527E-5118 2.169358371360640E-5118 
10593 3.143264645871148E-3416 4.512980954546257E-5123 4.512983675456224E-5123 
10594 2.369782093032837E-3419 9.342319144779009E-5128 9.342324795905427E-5128 
10595 1.780772218404476E-3422 1.924441157825635E-5132 1.924442325749696E-5132 
10596 1.333769624316628E-3425 3.944693937980898E-5137 3.944696339869827E-5137 
10597 9.956937149245014E-3429 8.046012958174676E-5142 8.046017873473965E-5142 
10598 7.408720340550220E-3432 1.633077824131810E-5146 1.633078825066510E-5146 
10599 5.494562655160454E-3435 3.298312298394810E-5151 3.298314326639069E-5151 
10600 4.061585042588054E-3438 6.628807473629157E-5156 6.628811563348421E-5156 
10601 2.992474543216911E-3441 1.325677166063413E-5160 1.325677986651997E-5160 
10602 2.197545473685795E-3444 2.638146355263271E-5165 2.638147993649076E-5165 
10603 1.608487792909012E-3447 5.224187227000437E-5170 5.224190482110025E-5170 
10604 1.173465053335134E-3450 1.029431183629011E-5174 1.029431827166399E-5174 
10605 8.532868332844274E-3454 2.018527383377945E-5179 2.018528649398292E-5179 
10606 6.184326650753741E-3457 3.938498731171937E-5184 3.938501209542938E-5184 
10607 4.467476631085956E-3460 7.646901801462178E-5189 7.646906629277897E-5189 
10608 3.216656239782255E-3463 1.477403267882110E-5193 1.477404203705255E-5193 
10609 2.308444857105172E-3466 2.840346581483904E-5198 2.840348386560401E-5198 
10610 1.651227266064268E-3469 5.433783817206755E-5203 5.433787281831264E-5203 
10611 1.177244554997360E-3472 1.034408581129791E-5207 1.034409242851629E-5207 
10612 8.365637119631438E-3476 1.959478993943949E-5212 1.959480251575699E-5212 
10613 5.925211352142668E-3479 3.693582878445959E-5217 3.693585256875285E-5217 
10614 4.182935452510208E-3482 6.928094828837287E-5222 6.928099304792591E-5222 
10615 2.943275885676740E-3485 1.293119132547566E-5226 1.293119970732718E-5226 
10616 2.064207131382870E-3488 2.401717874117459E-5231 2.401719436016355E-5231 
10617 1.442939321463975E-3491 4.438785736363494E-5236 4.438788632537190E-5236 
10618 1.005345539662931E-3494 8.163287879599059E-5241 8.163293223458469E-5241 
10619 6.981602765261640E-3498 1.493911194044724E-5245 1.493912175214531E-5245 
10620 4.832450420991038E-3501 2.720465292547987E-5250 2.720467085183760E-5250 
10621 3.333896949207112E-3504 4.929698248472697E-5255 4.929701507580115E-5255 
10622 2.292500445943779E-3507 8.889067872461148E-5260 8.889073768550046E-5260 
10623 1.571227886791771E-3510 1.594963859814108E-5264 1.594964921236153E-5264 
10624 1.073350148777020E-3513 2.847765407718347E-5269 2.847767309107082E-5269 
10625 7.308296452008709E-3517 5.059601498387689E-5274 5.059604887706811E-5274 
10626 4.959791078186915E-3520 8.945140237201658E-5279 8.945146249115385E-5279 
10627 3.354927217894789E-3523 1.573681116514327E-5283 1.573682177652040E-5283 
10628 2.261909973184334E-3526 2.754895009090629E-5288 2.754896872848509E-5288 
10629 1.519987514327736E-3529 4.799015026907713E-5293 4.799018284269279E-5293 
10630 1.018069010920244E-3532 8.318746808872017E-5298 8.318752473888469E-5298 
10631 6.796524836535404E-3536 1.434902662552769E-5302 1.434903642934288E-5302 
10632 4.522401234348492E-3539 2.462893970445607E-5307 2.462895658738485E-5307 
10633 2.999326649099330E-3542 4.206566204675709E-5312 4.206569097747387E-5312 
10634 1.982672277095656E-3545 7.149381630898222E-5317 7.149386564105137E-5317 
10635 1.306323063293471E-3548 1.209116007099740E-5321 1.209116844162849E-5321 
10636 8.578725021290407E-3552 2.034820948645172E-5326 2.034822361982421E-5326 
10637 5.615227972183523E-3555 3.407557306443483E-5331 3.407559681052655E-5331 
10638 3.663401600964455E-3558 5.678307081197040E-5336 5.678311051258310E-5336 
10639 2.382177736434890E-3561 9.415715361004995E-5341 9.415721965825361E-5341 
10640 1.543960852860236E-3564 1.553626090758908E-5345 1.553627184170174E-5345 
10641 9.974035285237158E-3568 2.550929343095363E-5350 2.550931144307277E-5350 
10642 6.422113970548196E-3571 4.167821319332815E-5355 4.167824271934139E-5355 
10643 4.121521876278111E-3574 6.776079505539157E-5360 6.776084321728386E-5360 
10644 2.636390285506989E-3577 1.096242494802871E-5364 1.096243276540481E-5364 
10645 1.680870629288541E-3580 1.764791941260235E-5369 1.764793203893434E-5369 
10646 1.068147841148155E-3583 2.827086714090033E-5374 2.827088743417507E-5374 
10647 6.765516196666183E-3587 4.506542655858202E-5379 4.506545901389476E-5379 
10648 4.271132079456477E-3590 7.148362724665533E-5384 7.148367889759114E-5384 
10649 2.687556219445356E-3593 1.128309944057496E-5388 1.128310762012330E-5388 
10650 1.685561513517373E-3596 1.772184724152112E-5393 1.772186013111356E-5393 
10651 1.053668866135098E-3599 2.769799296087551E-5398 2.769801317280527E-5398 
10652 6.565021934682944E-3603 4.307708937003877E-5403 4.307712090810844E-5403 
10653 4.076999965776710E-3606 6.666580700962102E-5408 6.666585597861353E-5408 
10654 2.523583776082652E-3609 1.026641153179087E-5412 1.026641909778435E-5412 
10655 1.556923371904622E-3612 1.573232596790660E-5417 1.573233760031093E-5417 
10656 9.573907830458483E-3616 2.398976215751240E-5422 2.398977995389562E-5422 
10657 5.867913979567881E-3619 3.640136648288548E-5427 3.640139357561380E-5427 
10658 3.584682765155254E-3622 5.496271414692681E-5432 5.496275518930027E-5432 
10659 2.182680705932183E-3625 8.258047816344534E-5437 8.258054003213626E-5437 
10660 1.324653171689465E-3628 1.234654246728629E-5441 1.234655174771671E-5441 
10661 8.012843313458912E-3632 1.836843072526825E-5446 1.836844457763700E-5446 
10662 4.831073109207199E-3635 2.719302322961682E-5451 2.719304380456274E-5451 
10663 2.903173972253524E-3638 4.005914461057097E-5456 4.005917502026802E-5456 
10664 1.738901595945564E-3641 5.872250697245198E-5461 5.872255169682060E-5461 
10665 1.038124505806678E-3644 8.565766738963837E-5466 8.565773284347016E-5466 
10666 6.177266990538651E-3648 1.243330644593920E-5470 1.243331597795310E-5470 
10667 3.663665329826748E-3651 1.795832268970090E-5475 1.795833650285928E-5475 
10668 2.165746939333738E-3654 2.581092940663035E-5480 2.581094932528715E-5480 
10669 1.276063000650645E-3657 3.691477739009102E-5485 3.691480597164512E-5485 
10670 7.493919373919767E-3661 5.253583066282110E-5490 5.253587147317524E-5490 
10671 4.386502776322401E-3664 7.439944432360215E-5495 7.439950230832967E-5495 
10672 2.559176819994084E-3667 1.048437434793003E-5499 1.048438254607533E-5499 
10673 1.488177283285486E-3670 1.470192101791265E-5504 1.470193255181673E-5504 
10674 8.625445606889849E-3674 2.051466314878939E-5509 2.051467929593615E-5509 
10675 4.982885448788533E-3677 2.848481702136922E-5514 2.848483951574693E-5514 
10676 2.869146726560436E-3680 3.935693020561666E-5519 3.935696138811495E-5519 
10677 1.646634104099242E-3683 5.411127137622779E-5524 5.411131438990430E-5524 
10678 9.419198432484827E-3687 7.403089474212846E-5529 7.403095378411419E-5529 
10679 5.370358509787454E-3690 1.007852546410582E-5533 1.007853352854331E-5533 
10680 3.051863493561320E-3693 1.365336609494277E-5538 1.365337705583575E-5538 
10681 1.728619556607531E-3696 1.840522843845685E-5543 1.840524326283650E-5543 
10682 9.759020548349167E-3700 2.468888221099354E-5548 2.468890216204797E-5548 
10683 5.491431054874532E-3703 3.295492913712806E-5553 3.295495585574120E-5553 
10684 3.079905071198780E-3706 4.377216981062135E-5558 4.377220541641769E-5558 
10685 1.721716410441675E-3709 5.785414869183291E-5563 5.785419590751073E-5563 
10686 9.593087362867845E-3713 7.609036692144764E-5568 7.609042922466690E-5568 
10687 5.327551697390165E-3716 9.958262912490246E-5573 9.958271093247010E-5573 
10688 2.948963779726566E-3719 1.296869380849882E-5577 1.296870449745277E-5577 
10689 1.626985553360935E-3722 1.680612634126736E-5582 1.680614023873481E-5582 
10690 8.946856001871941E-3726 2.167193803544393E-5587 2.167195601565804E-5587 
10691 4.903765466161508E-3729 2.780907960872679E-5592 2.780910275669014E-5592 
10692 2.678930376831402E-3732 3.550865474410884E-5597 3.550868439852968E-5597 
10693 1.458698899422142E-3735 4.511703614245121E-5602 4.511707394532714E-5602 
10694 7.916666977921616E-3739 5.704343156500056E-5607 5.704347951835240E-5607 
10695 4.282442987728797E-3742 7.176777198906295E-5612 7.176783251922414E-5612 
10696 2.308943447951310E-3745 8.984874661376999E-5617 8.984882264349608E-5617 
10697 1.240816313649718E-3748 1.119317570450858E-5621 1.119318520735597E-5621 
10698 6.646211934964028E-3752 1.387565068251308E-5626 1.387566250156983E-5626 
10699 3.548243123536864E-3755 1.711638843555156E-5631 1.711640306306866E-5631 
10700 1.888100234317530E-3758 2.101017395736032E-5636 2.101019197165013E-5636 
10701 1.001403753815543E-3761 2.566291004229603E-5641 2.566293211839892E-5641 
10702 5.293779849596202E-3765 3.119183277002712E-5646 3.119185969073080E-5646 
10703 2.789298739154326E-3768 3.772546702039381E-5651 3.772549968738531E-5651 
10704 1.464861878468628E-3771 4.540326605272344E-5656 4.540330549760038E-5656 
10705 7.667800699062595E-3775 5.437487897541333E-5661 5.437492637022536E-5661 
10706 4.000529229352719E-3778 6.479899210720566E-5666 6.479904877414270E-5666 
10707 2.080350789837746E-3781 7.684169519012748E-5671 7.684176260991918E-5671 
10708 1.078271655023827E-3784 9.067433148779713E-5676 9.067441130634232E-5676 
10709 5.570475881599643E-3788 1.064708022240387E-5680 1.064708962567467E-5680 
10710 2.868328579057135E-3791 1.244043106842867E-5685 1.244044209175876E-5685 
10711 1.472102311179620E-3794 1.446435495496736E-5690 1.446436781391465E-5690 
10712 7.530426630737336E-3798 1.673483564021937E-5695 1.673485056667703E-5695 
10713 3.839491063313420E-3801 1.926648863578957E-5700 1.926650587696316E-5700 
10714 1.951193017602525E-3804 2.207203767604915E-5705 2.207205749294514E-5705 
10715 9.883239001597336E-3808 2.516176058871717E-5710 2.516178325410577E-5710 
10716 4.989658869731889E-3811 2.854291745659608E-5715 2.854294325242232E-5715 
10717 2.510816099960750E-3814 3.221917651932095E-5720 3.221920573355137E-5720 
10718 1.259306506068757E-3817 3.619005554618896E-5725 3.619008846909723E-5725 
