# logL =3000,NumOfEigs=16812,alpha=10.0, threshold = 10e-12 
# ================================================================
# n  P(n) P(n)^alpha  P(n)_alpha 
9636 3.321246228364187E-1082 3.014718967716923E-10800 3.014719471876427E-10800 
9637 5.817724675416491E-1084 8.199129288087839E-10818 8.199130663925768E-10818 
9638 1.015728754184393E-1085 2.157811788748376E-10835 2.157812152070088E-10835 
9639 1.767562675515295E-1087 5.495210254557823E-10853 5.495211182968620E-10853 
9640 3.065804025046687E-1089 1.354191213854176E-10870 1.354191443423455E-10870 
9641 5.300129126592797E-1091 3.229242021179694E-10888 3.229242570482876E-10888 
9642 9.132738095189369E-1093 7.451541495040789E-10906 7.451542766888804E-10906 
9643 1.568512733624411E-1094 1.663859224592948E-10923 1.663859509552407E-10923 
9644 2.685020382050342E-1096 3.595108144863046E-10941 3.595108762674131E-10941 
9645 4.581203853529721E-1098 7.516787358070625E-10959 7.516788654214094E-10959 
9646 7.790837401061571E-1100 1.520818882034617E-10976 1.520819145167556E-10976 
9647 1.320569176537036E-1101 2.977471771715891E-10994 2.977472288634438E-10994 
9648 2.231056991989580E-1103 5.640826412190801E-11012 5.640827394829302E-11012 
9649 3.756926210501235E-1105 1.034100488134621E-11029 1.034100668889571E-11029 
9650 6.305610759185059E-1107 1.834457592913687E-11047 1.834457914658374E-11047 
9651 1.054858348700247E-1108 3.149035348549079E-11065 3.149035902737352E-11065 
9652 1.758869519910726E-1110 5.230850650000190E-11083 5.230851573694022E-11083 
9653 2.923112929705253E-1112 8.407986980259682E-11101 8.407988470044414E-11101 
9654 4.842058783072184E-1114 1.307785946947705E-11118 1.307786179458841E-11118 
9655 7.994420970972682E-1116 1.968367689642749E-11136 1.968368040789589E-11136 
9656 1.315577576004279E-1117 2.866821906524889E-11154 2.866822419691670E-11154 
9657 2.157835847226784E-1119 4.040360594976045E-11172 4.040361320669276E-11172 
9658 3.527709684746777E-1121 5.510163236202939E-11190 5.510164229255818E-11190 
9659 5.748304475460430E-1123 7.271662744720700E-11208 7.271664059692520E-11208 
9660 9.335964306533807E-1125 9.285983709994564E-11226 9.285985394937839E-11226 
9661 1.511301432860182E-1126 1.147485039643104E-11243 1.147485248562563E-11243 
9662 2.438459226373483E-1128 1.372116770096757E-11261 1.372117020763817E-11261 
9663 3.921501583383991E-1130 1.587669267083985E-11279 1.587669558115763E-11279 
9664 6.285817733147529E-1132 1.777681404347712E-11297 1.777681731318028E-11297 
9665 1.004254220364213E-1133 1.926073013615059E-11315 1.926073369083470E-11315 
9666 1.599182541084131E-1135 2.019372737582719E-11333 2.019373111536965E-11333 
9667 2.538194545972368E-1137 2.048732027791685E-11351 2.048732408472243E-11351 
9668 4.015357943587682E-1139 2.011308784348140E-11369 2.011309159345057E-11369 
9669 6.331347020927632E-1141 1.910720967946463E-11387 1.910721325399894E-11387 
9670 9.950398232136079E-1143 1.756469909531817E-11405 1.756470239244774E-11405 
9671 1.558681207646346E-1144 1.562460635034246E-11423 1.562460929325486E-11423 
9672 2.433585611225869E-1146 1.344938358919344E-11441 1.344938613100545E-11441 
9673 3.787114632800389E-1148 1.120264571613769E-11459 1.120264784052792E-11459 
9674 5.874119343218156E-1150 9.029500960754545E-11478 9.029502678860480E-11478 
9675 9.081332415389608E-1152 7.042580518678607E-11496 7.042581863270091E-11496 
9676 1.399358121915196E-1153 5.315263743196715E-11514 5.315264761449370E-11514 
9677 2.149218969798925E-1155 3.881885691019021E-11532 3.881886437202316E-11532 
9678 3.290068575116417E-1157 2.743377622636621E-11550 2.743378151764045E-11550 
9679 5.019977002309646E-1159 1.876088695346602E-11568 1.876089058424486E-11568 
9680 7.634331209919120E-1161 1.241498121694812E-11586 1.241498362776432E-11586 
9681 1.157211551369389E-1162 7.949937102618792E-11605 7.949938651625088E-11605 
9682 1.748344514657442E-1164 4.926134258456259E-11623 4.926135221546640E-11623 
9683 2.632775106749824E-1166 2.953749907380472E-11641 2.953750486816755E-11641 
9684 3.951600240972490E-1168 1.713823618159565E-11659 1.713823955500549E-11659 
9685 5.911595856352725E-1170 9.622401001258459E-11678 9.622402901712231E-11678 
9686 8.814728929397121E-1172 5.227881143013727E-11696 5.227882179038865E-11696 
9687 1.310043387448063E-1173 2.748481919936835E-11714 2.748482466459350E-11714 
9688 1.940594918382506E-1175 1.398250518951650E-11732 1.398250797930066E-11732 
9689 2.865210888001407E-1177 6.883384340617213E-11751 6.883385718644872E-11751 
9690 4.216487220869803E-1179 3.279019318653368E-11769 3.279019977326650E-11769 
9691 6.184683456882684E-1181 1.511509415362511E-11787 1.511509720016552E-11787 
9692 9.041836659803630E-1183 6.742216029526579E-11806 6.742217393068904E-11806 
9693 1.317553716938973E-1184 2.910176948341742E-11824 2.910177538889585E-11824 
9694 1.913605878021273E-1186 1.215517048257862E-11842 1.215517295752809E-11842 
9695 2.770187432638302E-1188 4.912783639470194E-11861 4.912784643166607E-11861 
9696 3.997038262172561E-1190 1.921406021096021E-11879 1.921406414975353E-11879 
9697 5.748306929045774E-1192 7.271693782880714E-11898 7.271695278595545E-11898 
9698 8.239750949508936E-1194 2.663035417393019E-11916 2.663035967008800E-11916 
9699 1.177228354051065E-1195 9.437201505954722E-11935 9.437203460268867E-11935 
9700 1.676408425386737E-1197 3.236193191021955E-11953 3.236193863463201E-11953 
9701 2.379421867632765E-1199 1.073867198114048E-11971 1.073867422006319E-11971 
9702 3.366166199563041E-1201 3.448193583610264E-11990 3.448194304964602E-11990 
9703 4.746485447021858E-1203 1.071414766223737E-12008 1.071414991120385E-12008 
9704 6.670851071318308E-1205 3.221428831138576E-12027 3.221429509626477E-12027 
9705 9.344645465038334E-1207 9.372692749715460E-12046 9.372694730448850E-12046 
9706 1.304718755344423E-1208 2.638791918047501E-12064 2.638792477592126E-12064 
9707 1.815697411578220E-1210 7.189038934009860E-12083 7.189040463575873E-12083 
9708 2.518503368406118E-1212 1.895227945754528E-12101 1.895228350355119E-12101 
9709 3.481882330978162E-1214 4.834783074428666E-12120 4.834784110070518E-12120 
9710 4.797976725304581E-1216 1.193486360445145E-12138 1.193486616962920E-12138 
9711 6.589837056650978E-1218 2.850905702747363E-12157 2.850906317570397E-12157 
9712 9.021187469090971E-1220 6.589814216087985E-12176 6.589815642048790E-12176 
9713 1.230906974160085E-1221 1.473969220319661E-12194 1.473969540349034E-12194 
9714 1.674014630389453E-1223 3.190278403088779E-12213 3.190279098108113E-12213 
9715 2.269163340832593E-1225 6.681803177987897E-12232 6.681804638579256E-12232 
9716 3.065806642210762E-1227 1.354202774130637E-12250 1.354203071150410E-12250 
9717 4.128537706284971E-1229 2.655820048909183E-12269 2.655820633385333E-12269 
9718 5.541409469869544E-1231 5.040092610849814E-12288 5.040093723793067E-12288 
9719 7.413387855725768E-1233 9.255573067739233E-12307 9.255575118448268E-12307 
9720 9.885205326678104E-1235 1.644724024905641E-12325 1.644724390550831E-12325 
9721 1.313793652702044E-1236 2.828184153192821E-12344 2.828184784063703E-12344 
9722 1.740368109633937E-1238 4.705949455120853E-12363 4.705950508405849E-12363 
9723 2.297881171708420E-1240 7.577252463527118E-12382 7.577254165200129E-12382 
9724 3.024032881673084E-1242 1.180595660208928E-12400 1.180595926239239E-12400 
9725 3.966595767869951E-1244 1.779981681688285E-12419 1.779982084137360E-12419 
9726 5.185872939277584E-1246 2.596897503474457E-12438 2.596898092610432E-12438 
9727 6.757690415681641E-1248 3.666224120986435E-12457 3.666224955522199E-12457 
9728 8.777022357820565E-1250 5.008505298184865E-12476 5.008506442114110E-12476 
9729 1.136236169415768E-1251 6.620978691626987E-12495 6.620980208950452E-12495 
9730 1.466096333806511E-1253 8.469566229298892E-12514 8.469568176819158E-12514 
9731 1.885510251961736E-1255 1.048395316601144E-12532 1.048395558487070E-12532 
9732 2.416950639403102E-1257 1.255780981645450E-12551 1.255781272358157E-12551 
9733 3.088013259965169E-1259 1.455551769061642E-12570 1.455552107159354E-12570 
9734 3.932448326505388E-1261 1.632549419740973E-12589 1.632549800232729E-12589 
9735 4.991365641425008E-1263 1.771862198738649E-12608 1.771862613094117E-12608 
9736 6.314634795167979E-1265 1.860880455080855E-12627 1.860880891723050E-12627 
9737 7.962502543135890E-1267 1.891175929512496E-12646 1.891176374761681E-12646 
9738 1.000744984780267E-1268 1.859817433291629E-12665 1.859817872636305E-12665 
9739 1.253631087308369E-1270 1.769838436126650E-12684 1.769838855627078E-12684 
9740 1.565267530800718E-1272 1.629753252323379E-12703 1.629753639923811E-12703 
9741 1.947959362029630E-1274 1.452228701368689E-12722 1.452229047914700E-12722 
9742 2.416260203267559E-1276 1.252198273596336E-12741 1.252198573417551E-12741 
9743 2.987308000627445E-1278 1.044807090333989E-12760 1.044807341342602E-12760 
9744 3.681194763846854E-1280 8.435756732761011E-12780 8.435758766240019E-12780 
9745 4.521370347737902E-1282 6.590781421704389E-12799 6.590783015804421E-12799 
9746 5.535079467946718E-1284 4.982814229443350E-12818 4.982815438693793E-12818 
9747 6.753830107438488E-1286 3.645334692088347E-12837 3.645335579738328E-12837 
9748 8.213890247436516E-1288 2.580625872192815E-12856 2.580626502702917E-12856 
9749 9.956808444551819E-1290 1.767818241182328E-12875 1.767818674560625E-12875 
9750 1.202995217791878E-1291 1.171858299631272E-12894 1.171858587879786E-12894 
9751 1.448705611716442E-1293 7.516878234658459E-12914 7.516880089863033E-12914 
9752 1.738877053355936E-1295 4.665786430438129E-12933 4.665787585862024E-12933 
9753 2.080319802213403E-1297 2.802445153474390E-12952 2.802445849805332E-12952 
9754 2.480640456206289E-1299 1.628824576028570E-12971 1.628824982111612E-12971 
9755 2.948288876782211E-1301 9.160863891659062E-12991 9.160866183259119E-12991 
9756 3.492599103784961E-1303 4.985669357988003E-13010 4.985670609363384E-13010 
9757 4.123822226562735E-1305 2.625641582277479E-13029 2.625642243520651E-13029 
9758 4.853148992616262E-1307 1.338049979000318E-13048 1.338050317111557E-13048 
9759 5.692719778436334E-1309 6.598331868905513E-13068 6.598333541854992E-13068 
9760 6.655619429416516E-1311 3.148624714019246E-13087 3.148625515016188E-13087 
9761 7.755854407704301E-1313 1.453893418263353E-13106 1.453893789374247E-13106 
9762 9.008309679617782E-1315 6.496346283268719E-13126 6.496347947069649E-13126 
9763 1.042868283864075E-1316 2.808863846760167E-13145 2.808864568571732E-13145 
9764 1.203339310618452E-1318 1.175214484542382E-13164 1.175214787562263E-13164 
9765 1.383946308925920E-1320 4.758044596291256E-13184 4.758045827249233E-13184 
9766 1.586437150919708E-1322 1.864081114929735E-13203 1.864081598812490E-13203 
9767 1.812587555359663E-1324 7.066852560958362E-13223 7.066854401568792E-13223 
9768 2.064180204684481E-1326 2.592460690957738E-13242 2.592461368456379E-13242 
9769 2.342980728170125E-1328 9.202869317217085E-13262 9.202871730341950E-13262 
9770 2.650710610043147E-1330 3.161253007804526E-13281 3.161253839522291E-13281 
9771 2.989017164960306E-1332 1.050800284502990E-13300 1.050800561896935E-13300 
9772 3.359440814420221E-1334 3.379916983431128E-13320 3.379917878677965E-13320 
9773 3.763379994593879E-1336 1.052002593876204E-13339 1.052002873460923E-13339 
9774 4.202054126476837E-1338 3.168491259618838E-13359 3.168492104525791E-13359 
9775 4.676465180486140E-1340 9.234494815665081E-13379 9.234497286417084E-13379 
9776 5.187358466588256E-1342 2.604346083252574E-13398 2.604346782408829E-13398 
9777 5.735183374389451E-1344 7.107374098128288E-13418 7.107376012578857E-13418 
9778 6.320054871777360E-1346 1.876914892520589E-13437 1.876915399790248E-13437 
9779 6.941716642004772E-1348 4.796284221061230E-13457 4.796285521705216E-13457 
9780 7.599506793917153E-1350 1.186014959783100E-13476 1.186015282485954E-13476 
9781 8.292327114879120E-1352 2.837921307360431E-13496 2.837922082129008E-13496 
9782 9.018616847707995E-1354 6.571060352509031E-13516 6.571062152482113E-13516 
9783 9.776331958903863E-1356 1.472297209193249E-13535 1.472297613848187E-13535 
9784 1.056293082362512E-1357 3.192129099657013E-13555 3.192129979952548E-13555 
9785 1.137536718190444E-1359 6.697154703595130E-13575 6.697156556687108E-13575 
9786 1.221009112011665E-1361 1.359643781481425E-13594 1.359644158958235E-13594 
9787 1.306305870225236E-1363 2.671067577900285E-13614 2.671068321961040E-13614 
9788 1.392975071870659E-1365 5.077729206940482E-13634 5.077730626165780E-13634 
9789 1.480520083870496E-1367 9.340693521054905E-13654 9.340696140559189E-13654 
9790 1.568403324984966E-1369 1.662698995286647E-13673 1.662699463142111E-13673 
9791 1.656050964924184E-1371 2.864000382651582E-13693 2.864001191242991E-13693 
9792 1.742858522077753E-1373 4.773725412605784E-13713 4.773726764900542E-13713 
9793 1.828197299880105E-1375 7.699574454561013E-13733 7.699576643020095E-13733 
9794 1.911421578616371E-1377 1.201713491368294E-13752 1.201713834081092E-13752 
9795 1.991876457203273E-1379 1.814930823545172E-13772 1.814931342879511E-13772 
9796 2.068906218876479E-1381 2.652431284142914E-13792 2.652432045675659E-13792 
9797 2.141863076485884E-1383 3.751052410256262E-13812 3.751053490831352E-13812 
9798 2.210116137904256E-1385 5.133186559208590E-13832 5.133188042908763E-13832 
9799 2.273060420482038E-1387 6.797447941424541E-13852 6.797449912767427E-13852 
9800 2.330125736025287E-1389 8.710230692264394E-13872 8.710233226826978E-13872 
9801 2.380785264809800E-1391 1.080036295195148E-13891 1.080036610527621E-13891 
9802 2.424563638911711E-1393 1.295901429338829E-13911 1.295901808967672E-13911 
9803 2.461044361722692E-1395 1.504632758311201E-13931 1.504633200568017E-13931 
9804 2.489876401858771E-1397 1.690495357592232E-13951 1.690495856149092E-13951 
9805 2.510779815539126E-1399 1.837902115171174E-13971 1.837902659021868E-13971 
9806 2.523550271523970E-1401 1.933551296512960E-13991 1.933551870589113E-13991 
9807 2.528062376334066E-1403 1.968402665685630E-14011 1.968403252072390E-14011 
9808 2.524271724076701E-1405 1.939086203110242E-14031 1.939086782703913E-14031 
9809 2.512215624017057E-1407 1.848439385553762E-14051 1.848439939908730E-14051 
9810 2.492012489223899E-1409 1.705054387435787E-14071 1.705054900506332E-14071 
9811 2.463859900299072E-1411 1.521935281793464E-14091 1.521935741299322E-14091 
9812 2.428031388468559E-1413 1.314555901117634E-14111 1.314556299343856E-14111 
9813 2.384872011280746E-1415 1.098719566444682E-14131 1.098719900403939E-14131 
9814 2.334792820983515E-1417 8.886271619318505E-14152 8.886274329397505E-14152 
9815 2.278264349571003E-1419 6.954681322515240E-14172 6.954683450630996E-14172 
9816 2.215809254841247E-1421 5.266957461574353E-14192 5.266959078661315E-14192 
9817 2.147994288051058E-1423 3.859822315265177E-14212 3.859823504304826E-14212 
9818 2.075421755500298E-1425 2.737157197191091E-14232 2.737158043217911E-14232 
9819 1.998720653383867E-1427 1.878265982250881E-14252 1.878266564751992E-14252 
9820 1.918537657434820E-1429 1.247209388701198E-14272 1.247209776792777E-14272 
9821 1.835528146322174E-1431 8.013949022574371E-14293 8.013951524627423E-14293 
9822 1.750347430688686E-1433 4.982860227985483E-14313 4.982861788916257E-14313 
9823 1.663642348481248E-1435 2.998028522595533E-14333 2.998029464909452E-14333 
9824 1.576043372323448E-1437 1.745491511151270E-14353 1.745492061619684E-14353 
9825 1.488157356688295E-1439 9.833874179041546E-14374 9.833877290715165E-14374 
9826 1.400561032204908E-1441 5.361131738127468E-14394 5.361133440209577E-14394 
9827 1.313795332278966E-1443 2.828220309404657E-14414 2.828221210336239E-14414 
9828 1.228360614046443E-1445 1.443759714934380E-14434 1.443760176387887E-14434 
9829 1.144712812230933E-1447 7.131838960756548E-14455 7.131841247876423E-14455 
9830 1.063260541423363E-1449 3.409047575914908E-14475 3.409048672834368E-14475 
9831 9.843631402830334E-1452 1.576846875281942E-14495 1.576847384361187E-14495 
9832 9.083296307323992E-1454 7.057825345913958E-14516 7.057827632149008E-14516 
9833 8.354185468602234E-1456 3.056871745518037E-14536 3.056872739048536E-14536 
9834 7.658385723360335E-1458 1.281174995798560E-14556 1.281175413596569E-14556 
9835 6.997499119470834E-1460 5.195945845286982E-14577 5.195947545394417E-14577 
9836 6.372663125650475E-1462 2.039133706128581E-14597 2.039134375567883E-14597 
9837 5.784576414977767E-1464 7.743757002151981E-14618 7.743759552919531E-14618 
9838 5.233529257481667E-1466 2.845657678596555E-14638 2.845658619089192E-14638 
9839 4.719437540655035E-1468 1.011902150993838E-14658 1.011902486549642E-14658 
9840 4.241879446356359E-1470 3.481924170150595E-14679 3.481925328658365E-14679 
9841 3.800133845527027E-1472 1.159377917001011E-14699 1.159378304042914E-14699 
9842 3.393219525360429E-1474 3.735559556132901E-14720 3.735560807376479E-14720 
9843 3.019934433570109E-1476 1.164692371968388E-14740 1.164692763395205E-14740 
9844 2.678894207589709E-1478 3.513918811839697E-14761 3.513919996746337E-14761 
9845 2.368569349227493E-1480 1.025881363800046E-14781 1.025881710890389E-14781 
9846 2.087320503910043E-1482 2.898194203411048E-14802 2.898195187253977E-14802 
9847 1.833431404800062E-1484 7.922874051388572E-14823 7.922876749959571E-14823 
9848 1.605139142671696E-1486 2.095863267551467E-14843 2.095863983804989E-14843 
9849 1.400661519748264E-1488 5.364979488533472E-14864 5.364981328138272E-14864 
9850 1.218221337442146E-1490 1.328917777354979E-14884 1.328918234555946E-14884 
9851 1.056067552220350E-1492 3.185320099054469E-14905 3.185321198603472E-14905 
9852 9.124933092420996E-1495 7.388103627429805E-14926 7.388106186291899E-14926 
9853 7.858509290130843E-1497 1.658203396071567E-14946 1.658203972312381E-14946 
9854 6.745639775339564E-1499 3.601368384992135E-14967 3.601369640692423E-14967 
9855 5.771365951337542E-1501 7.568716195683076E-14988 7.568718843529645E-14988 
9856 4.921602935588315E-1503 1.539223975227656E-15008 1.539224515514611E-15008 
9857 4.183184554100096E-1505 3.029049311880566E-15029 3.029050378675617E-15029 
9858 3.543887853940650E-1507 5.768140007464350E-15050 5.768142045737329E-15050 
9859 2.992439699664883E-1509 1.062894521463658E-15070 1.062894898313682E-15070 
9860 2.518508017992977E-1511 1.895262935186228E-15091 1.895263609403061E-15091 
9861 2.112680191902187E-1513 3.270195343331144E-15112 3.270196510558565E-15112 
9862 1.766430991421209E-1515 5.460128300255090E-15133 5.460130255657820E-15133 
9863 1.472082274729483E-1517 8.821794264108698E-15154 8.821797433981232E-15154 
9864 1.222756510059777E-1519 1.379227565021911E-15174 1.379228062268974E-15174 
9865 1.012325966016599E-1521 2.086603141653604E-15195 2.086603896445973E-15195 
9866 8.353592039355958E-1524 3.054701028394189E-15216 3.054702137077784E-15216 
9867 6.870662884133037E-1526 4.327354664280538E-15237 4.327356240122241E-15237 
9868 5.632439175685401E-1528 5.932000734914068E-15258 5.932002902330714E-15258 
9869 4.602214682175055E-1530 7.868733323198992E-15279 7.868736207875162E-15279 
9870 3.748087570686068E-1532 1.010027930169341E-15299 1.010028301684532E-15299 
9871 3.042461403008659E-1534 1.254546795389990E-15320 1.254547258389930E-15320 
9872 2.461574125203855E-1536 1.507874764301504E-15341 1.507875322656160E-15341 
9873 1.985058232499448E-1538 1.753753723187793E-15362 1.753754374762469E-15362 
9874 1.595534051949816E-1540 1.973771458819838E-15383 1.973772194591573E-15383 
9875 1.278237033096299E-1542 2.149562360662891E-15404 2.149563164645868E-15404 
9876 1.020679064163955E-1544 2.265312694183340E-15425 2.265313544293987E-15425 
9877 8.123431268243256E-1547 2.310102201470429E-15446 2.310103071289462E-15446 
9878 6.444100521769250E-1549 2.279602658945843E-15467 2.279603520152162E-15467 
9879 5.095157285160973E-1551 2.176767483335100E-15488 2.176768308442266E-15488 
9880 4.015368209036198E-1553 2.011360204980126E-15509 2.011360969939482E-15509 
9881 3.154028766188140E-1555 1.798426075758491E-15530 1.798426762022484E-15530 
9882 2.469325926574842E-1557 1.556038198094973E-15551 1.556038793851647E-15551 
9883 1.926919958926627E-1559 1.302785279295172E-15572 1.302785779757590E-15572 
9884 1.498723187598556E-1561 1.055480846934814E-15593 1.055481253751610E-15593 
9885 1.161854302442376E-1563 8.274710275811315E-15615 8.274713475819817E-15615 
9886 8.977479189923261E-1566 6.277405188462574E-15636 6.277407624187501E-15636 
9887 6.914004154746305E-1568 4.608212025502807E-15657 4.608213819534873E-15657 
9888 5.307345467955981E-1570 3.273479830631034E-15678 3.273481109296730E-15678 
9889 4.060668831987838E-1572 2.250151768298888E-15699 2.250152650177235E-15699 
9890 3.096636858530006E-1574 1.496714199860664E-15720 1.496714788413149E-15720 
9891 2.353723687874060E-1576 9.633650181977278E-15742 9.633653982878373E-15742 
9892 1.783171728565764E-1578 6.000228518890699E-15763 6.000230894159658E-15763 
9893 1.346490688350444E-1580 3.616343164035729E-15784 3.616344600397610E-15784 
9894 1.013411973937314E-1582 2.109096276104149E-15805 2.109097116608184E-15805 
9895 7.602233434118941E-1585 1.190277160459003E-15826 1.190277636386271E-15826 
9896 5.684193622351263E-1587 6.500170093006271E-15848 6.500172700757917E-15848 
9897 4.236127446571947E-1589 3.434996253086366E-15869 3.434997635750579E-15869 
9898 3.146600916776608E-1591 1.756518546435235E-15890 1.756519255836684E-15890 
9899 2.329629218381440E-1593 8.691688179613221E-15912 8.691691701636929E-15912 
9900 1.719113049290595E-1595 4.161792856954679E-15933 4.161794549020815E-15933 
9901 1.264429331534146E-1597 1.928331560021440E-15954 1.928332346645541E-15954 
9902 9.269518578790737E-1600 8.645853721418536E-15976 8.645857260104457E-15976 
9903 6.773174883133181E-1602 3.751102947030410E-15997 3.751104487459261E-15997 
9904 4.932872515497826E-1604 1.574834820366743E-16018 1.574835469249338E-16018 
9905 3.580799356923271E-1606 6.397878077991152E-16040 6.397880722928956E-16040 
9906 2.590792162023901E-1608 2.515138100369322E-16061 2.515139143622361E-16061 
9907 1.868347497706722E-1610 9.567812110751218E-16083 9.567816092636191E-16083 
9908 1.342935725984759E-1612 3.521992005473707E-16104 3.521993476134852E-16104 
9909 9.621112497624543E-1615 1.254553016516785E-16125 1.254553542124080E-16125 
9910 6.870175805699341E-1617 4.324287873077778E-16147 4.324289690831353E-16147 
9911 4.889707730643221E-1619 1.442331545160305E-16168 1.442332153482256E-16168 
9912 3.468729581963966E-1621 4.655223450212786E-16190 4.655225420170152E-16190 
9913 2.452621209701561E-1623 1.453921260803881E-16211 1.453921878116314E-16211 
9914 1.728474622952421E-1625 4.394061876432269E-16233 4.394063748312593E-16233 
9915 1.214137934389328E-1627 1.285039196554480E-16254 1.285039745811977E-16254 
9916 8.500520940973711E-1630 3.636566275644336E-16276 3.636567835192407E-16276 
9917 5.931923578588378E-1632 9.958445812324772E-16298 9.958450097281075E-16298 
9918 4.125893805417412E-1634 2.638861200880658E-16319 2.638862340130268E-16319 
9919 2.860309552705687E-1636 6.766536931316717E-16341 6.766539862319554E-16341 
9920 1.976425825009472E-1638 1.678963639088609E-16362 1.678964368778700E-16362 
9921 1.361195472655299E-1640 4.031262240818331E-16384 4.031263998683329E-16384 
9922 9.344002898872854E-1643 9.366249795815090E-16406 9.366253893678222E-16406 
9923 6.393194624204063E-1645 2.105791397207079E-16427 2.105792321594952E-16427 
9924 4.359888465014236E-1647 4.581312150243531E-16449 4.581314168033183E-16449 
9925 2.963502687814323E-1649 9.644713822087125E-16471 9.644718084175025E-16471 
9926 2.007741353390210E-1651 1.964779116735352E-16492 1.964779987887025E-16492 
9927 1.355759622608459E-1653 3.873138673239353E-16514 3.873140396258124E-16514 
9928 9.124942142085618E-1656 7.388176899373536E-16536 7.388180197073233E-16536 
9929 6.121389804698116E-1658 1.363755294924564E-16557 1.363755905665543E-16557 
9930 4.093006599152008E-1660 2.435906081568482E-16579 2.435907176099013E-16579 
9931 2.727767473187771E-1662 4.210266195748770E-16601 4.210268093868316E-16601 
9932 1.811943871815906E-1664 7.041796919351104E-16623 7.041800104605358E-16623 
9933 1.199650190086252E-1666 1.139678519226115E-16644 1.139679036463027E-16644 
9934 7.916569090944941E-1669 1.784868211602715E-16666 1.784869024357955E-16666 
9935 5.207051560973179E-1671 2.704922787076408E-16688 2.704924022895528E-16688 
9936 3.413651976251607E-1673 3.966692323989673E-16710 3.966694142328885E-16710 
9937 2.230586653678073E-1675 5.628946028596908E-16732 5.628948617523653E-16732 
9938 1.452751888877114E-1677 7.729485359942890E-16754 7.729488926830976E-16754 
9939 9.430534121606227E-1680 1.027067528409596E-16775 1.027068003946327E-16775 
9940 6.101738977957995E-1682 1.320603197075320E-16797 1.320603810559710E-16797 
9941 3.934988363673554E-1684 1.643125045067595E-16819 1.643125810924849E-16819 
9942 2.529331612851224E-1686 1.978307566011191E-16841 1.978308491171532E-16841 
9943 1.620468466502803E-1688 2.304846112045596E-16863 2.304847193507062E-16863 
9944 1.034779673317894E-1690 2.598453693778650E-16885 2.598454917070145E-16885 
9945 6.586090383285967E-1693 2.834738192868449E-16907 2.834739531847332E-16907 
9946 4.178111024686417E-1695 2.992511678068196E-16929 2.992513096284143E-16929 
9947 2.641829337549432E-1697 3.056917219193240E-16951 3.056918672762958E-16951 
9948 1.664953212401538E-1699 3.021735370618829E-16973 3.021736812250234E-16973 
9949 1.045855780841259E-1701 2.890374411009176E-16995 2.890375794567489E-16995 
9950 6.548081276704360E-1704 2.675325966161943E-17017 2.675327251050813E-17017 
9951 4.086286510947944E-1706 2.396206441749148E-17039 2.396207596420878E-17039 
9952 2.541651836379631E-1708 2.076809604192501E-17061 2.076810608291108E-17061 
9953 1.575708206967708E-1710 1.741783055218099E-17083 1.741783900144855E-17083 
9954 9.736615664398418E-1713 1.413566891271228E-17105 1.413567579268361E-17105 
9955 5.996705903135521E-1715 1.110103810402954E-17127 1.110104352502521E-17127 
9956 3.681204681541103E-1717 8.435984007533800E-17150 8.435988140828390E-17150 
9957 2.252369685987879E-1719 6.203443451661254E-17172 6.203446501230689E-17172 
9958 1.373605035422402E-1721 4.414228731855231E-17194 4.414230909091500E-17194 
9959 8.349424987909564E-1724 3.039497316497348E-17216 3.039498820669217E-17216 
9960 5.058523279598762E-1726 2.025226590665419E-17238 2.025227596239873E-17238 
9961 3.054663891212579E-1728 1.305781174592147E-17260 1.305781825104982E-17260 
9962 1.838550663887416E-1730 8.146894846848169E-17283 8.146898918985122E-17283 
9963 1.102961276744838E-1732 4.918568726937299E-17305 4.918571193622625E-17305 
9964 6.595039806109593E-1735 2.873494055310817E-17327 2.873495501183303E-17327 
9965 3.930493384403964E-1737 1.624451641905028E-17349 1.624452462013136E-17349 
9966 2.334797451688904E-1739 8.886447866533127E-17372 8.886452367824091E-17372 
9967 1.382368548357546E-1741 4.704078201442684E-17394 4.704080592158403E-17394 
9968 8.157760863976189E-1744 2.409604657722423E-17416 2.409605886416194E-17416 
9969 4.798335260867685E-1746 1.194378509885156E-17438 1.194379120945705E-17438 
9970 2.813083997280209E-1748 5.728792509245638E-17461 5.728795449938756E-17461 
9971 1.643793670901250E-1750 2.658943631772542E-17483 2.658945001203162E-17483 
9972 9.573801093492484E-1753 1.194208323740244E-17505 1.194208940839799E-17505 
9973 5.557685781810688E-1755 5.190103072820732E-17528 5.190105763706758E-17528 
9974 3.215704035199997E-1757 2.182713815056119E-17550 2.182714950485802E-17550 
9975 1.854516256284692E-1759 8.882649736852797E-17573 8.882654372923540E-17573 
9976 1.066001243174481E-1761 3.497946821981341E-17595 3.497948653725166E-17595 
9977 6.107412734288932E-1764 1.332934454076757E-17617 1.332935154409270E-17617 
9978 3.487621304582924E-1766 4.915065508600508E-17640 4.915068099608264E-17640 
9979 1.985061042022841E-1768 1.753778544844967E-17662 1.753779472439133E-17662 
9980 1.126136157770236E-1770 6.055431846448685E-17685 6.055435059903338E-17685 
9981 6.367668298730109E-1773 2.023207442254697E-17707 2.023208519491580E-17707 
9982 3.588743791387420E-1775 6.541248268057524E-17730 6.541251762477710E-17730 
9983 2.015937059190241E-1777 2.046471859758974E-17752 2.046472956651074E-17752 
