# logL =3000,NumOfEigs=16812,alpha=5.0, threshold = 10e-12 
# ================================================================
# n  P(n) P(n)^alpha  P(n)_alpha 
6999 2.384872011282577E-1415 6.303503263300446E-7067 6.303326059715465E-7067 
7000 2.428031388470418E-1413 6.894901753155174E-7057 6.894711409411272E-7057 
7001 2.463859900300952E-1411 7.418850938149698E-7047 7.418649812931099E-7047 
7002 2.492012489225796E-1409 7.852495043645472E-7037 7.852285990702133E-7037 
7003 2.512215624018963E-1407 8.176005209187420E-7027 8.175791458314875E-7027 
7004 2.524271724078610E-1405 8.374080102168756E-7017 8.373865110626807E-7017 
7005 2.528062376335972E-1403 8.437145233080611E-7007 8.436932518755910E-7007 
7006 2.523550271525866E-1401 8.362120119813265E-6997 8.361913089471047E-6997 
7007 2.510779815541007E-1399 8.152667708719557E-6987 8.152469495243677E-6987 
7008 2.489876401860630E-1397 7.818897932160328E-6977 7.818711253668396E-6977 
7009 2.461044361724524E-1395 7.376558808435053E-6967 7.376385859722697E-6967 
7010 2.424563638913510E-1393 6.845805202216628E-6957 6.845647585477665E-6957 
7011 2.380785264811562E-1391 6.249679237038300E-6947 6.249537934712266E-6947 
7012 2.330125736027006E-1389 5.612461584737437E-6937 5.612336973197187E-6937 
7013 2.273060420483709E-1387 4.958056799837256E-6927 4.957948698962523E-6927 
7014 2.210116137905876E-1385 4.308559322146775E-6917 4.308467073043426E-6917 
7015 2.141863076487450E-1383 3.683113638703047E-6907 3.683036200171365E-6907 
7016 2.068906218877986E-1381 3.097138475544882E-6897 3.097074529441527E-6897 
7017 1.991876457204720E-1379 2.561937855317871E-6887 2.561885911593160E-6887 
7018 1.911421578617755E-1377 2.084678181903243E-6877 2.084636675593231E-6877 
7019 1.828197299881425E-1375 1.668675594475226E-6867 1.668642968973190E-6867 
7020 1.742858522079007E-1373 1.313914997705645E-6857 1.313889770896200E-6857 
7021 1.656050964925372E-1371 1.017712452534919E-6847 1.017693264544184E-6847 
7022 1.568403324986088E-1369 7.754349472053376E-6838 7.754205903697561E-6838 
7023 1.480520083871552E-1367 5.812033568304302E-6828 5.811927898717552E-6828 
7024 1.392975071871649E-1365 4.285221950607057E-6818 4.285145443223822E-6818 
7025 1.306305870226162E-1363 3.107999859958123E-6808 3.107945369715147E-6808 
7026 1.221009112012527E-1361 2.217436148164090E-6798 2.217397971656428E-6798 
7027 1.137536718191245E-1359 1.556265601581262E-6788 1.556239290681235E-6788 
7028 1.056293082363254E-1357 1.074431608541188E-6778 1.074413770906588E-6778 
7029 9.776331958910704E-1356 7.296864759600600E-6769 7.296745799624144E-6769 
7030 9.018616847714286E-1354 4.874794143180771E-6759 4.874716101517250E-6759 
7031 8.292327114884886E-1352 3.203603260790016E-6749 3.203552897487278E-6749 
7032 7.599506793922422E-1350 2.071016868157531E-6739 2.070984896591052E-6739 
7033 6.941716642009570E-1348 1.317015869607057E-6729 1.316995904315901E-6729 
7034 6.320054871781715E-1346 8.238740859099290E-6720 8.238618214228503E-6720 
7035 5.735183374393390E-1344 5.069827003703013E-6710 5.069752892283706E-6710 
7036 5.187358466591808E-1342 3.068936486477082E-6700 3.068892432729706E-6700 
7037 4.676465180489332E-1340 1.827448402301430E-6690 1.827422642497334E-6690 
7038 4.202054126479697E-1338 1.070446112735133E-6680 1.070431295601012E-6680 
7039 3.763379994596432E-1336 6.168036825946741E-6671 6.167952986614758E-6671 
7040 3.359440814422493E-1334 3.496162170927146E-6661 3.496115505705812E-6661 
7041 2.989017164962321E-1332 1.949389594347663E-6651 1.949364043768114E-6651 
7042 2.650710610044928E-1330 1.069222724691804E-6641 1.069208963055841E-6641 
7043 2.342980728171695E-1328 5.768995233864717E-6632 5.768922321490879E-6632 
7044 2.064180204685860E-1326 3.061925662311517E-6622 3.061887661379295E-6622 
7045 1.812587555360870E-1324 1.598643285504688E-6612 1.598623802807564E-6612 
7046 1.586437150920761E-1322 8.210525532604033E-6603 8.210427275106848E-6603 
7047 1.383946308926835E-1320 4.148134282257410E-6593 4.148085535685532E-6593 
7048 1.203339310619246E-1318 2.061565417721217E-6583 2.061541628282504E-6583 
7049 1.042868283864761E-1316 1.007868557700768E-6573 1.007857137177143E-6573 
7050 9.008309679623688E-1315 4.847001297425478E-6564 4.846947365054737E-6564 
7051 7.755854407709370E-1313 2.293004135116224E-6554 2.292979081256181E-6554 
7052 6.655619429420852E-1311 1.067084969462404E-6544 1.067073520624944E-6544 
7053 5.692719778440032E-1309 4.884899466385489E-6535 4.884848001654877E-6535 
7054 4.853148992619405E-1307 2.199757061121435E-6525 2.199734303883383E-6525 
7055 4.123822226565397E-1305 9.744426260706332E-6516 9.744327270803661E-6516 
7056 3.492599103787208E-1303 4.246198468505398E-6506 4.246156111651170E-6506 
7057 2.948288876784103E-1301 1.820148273131399E-6496 1.820130444503768E-6496 
7058 2.480640456207876E-1299 7.674952730665260E-6487 7.674878910756731E-6487 
7059 2.080319802214729E-1297 3.183516561784473E-6477 3.183486494762215E-6477 
7060 1.738877053357041E-1295 1.298975561637548E-6467 1.298963514923052E-6467 
7061 1.448705611717360E-1293 5.213835325881438E-6458 5.213787846172091E-6458 
7062 1.202995217792638E-1291 2.058619597305730E-6448 2.058601189218140E-6448 
7063 9.956808444558089E-1290 7.995715964629604E-6439 7.995645759244015E-6439 
7064 8.213890247441672E-1288 3.054928683193158E-6429 3.054902344557752E-6429 
7065 6.753830107442715E-1286 1.148172807203373E-6419 1.148163086959887E-6419 
7066 5.535079467950171E-1284 4.244982465421522E-6410 4.244947177831891E-6410 
7067 4.521370347740714E-1282 1.543856771818250E-6400 1.543844170158027E-6400 
7068 3.681194763849136E-1280 5.523324717897466E-6391 5.523280449438862E-6391 
7069 2.987308000629291E-1278 1.943822515297888E-6381 1.943807217749360E-6381 
7070 2.416260203269048E-1276 6.729380773590855E-6372 6.729328772791166E-6372 
7071 1.947959362030826E-1274 2.291691007213326E-6362 2.291673618842757E-6362 
7072 1.565267530801677E-1272 7.677140360662657E-6353 7.677083164305462E-6353 
7073 1.253631087309134E-1270 2.529911702519472E-6343 2.529893195418030E-6343 
7074 1.000744984780876E-1268 8.201130258069985E-6334 8.201071350795718E-6334 
7075 7.962502543140721E-1267 2.615197656980759E-6324 2.615179212778824E-6324 
7076 6.314634795171798E-1265 8.203473696361010E-6315 8.203416888144083E-6315 
7077 4.991365641428017E-1263 2.531357732229872E-6305 2.531340520571175E-6305 
7078 3.932448326507752E-1261 7.683723372553376E-6296 7.683672075254379E-6296 
7079 3.088013259967020E-1259 2.294311494193355E-6286 2.294296454935601E-6286 
7080 2.416950639404546E-1257 6.739000730242351E-6277 6.738957357352152E-6277 
7081 1.885510251962859E-1255 1.947157531304446E-6267 1.947145226625066E-6267 
7082 1.466096333807381E-1253 5.534382059826503E-6258 5.534347721261556E-6258 
7083 1.136236169416441E-1251 1.547389507782658E-6248 1.547380081210382E-6248 
7084 8.777022357825744E-1250 4.255911823647242E-6239 4.255886367938027E-6239 
7085 6.757690415685616E-1248 1.151457884372185E-6229 1.151451122355198E-6229 
7086 5.185872939280625E-1246 3.064544676476518E-6220 3.064527006869699E-6220 
7087 3.966595767872270E-1244 8.023175998475146E-6211 8.023130579534469E-6211 
7088 3.024032881674846E-1242 2.066279865873069E-6201 2.066268381520540E-6201 
7089 2.297881171709755E-1240 5.234731749652543E-6192 5.234703184579369E-6192 
7090 1.740368109634945E-1238 1.304554363581729E-6182 1.304547374447399E-6182 
7091 1.313793652702802E-1236 3.198102618103818E-6173 3.198085796377452E-6173 
7092 9.885205326683793E-1235 7.712320528915324E-6164 7.712280701990180E-6164 
7093 7.413387855730021E-1233 1.829532840226508E-6154 1.829523564628160E-6154 
7094 5.541409469872713E-1231 4.269311183056190E-6145 4.269289932713456E-6145 
7095 4.128537706287326E-1229 9.800266263617567E-6136 9.800218373192231E-6136 
7096 3.065806642212505E-1227 2.212994844770827E-6126 2.212984228057215E-6126 
7097 2.269163340833879E-1225 4.915700243809665E-6117 4.915677091727029E-6117 
7098 1.674014630390399E-1223 1.074120102470046E-6107 1.074115135992479E-6107 
7099 1.230906974160778E-1221 2.308781107423852E-6098 2.308770627328278E-6098 
7100 9.021187469096037E-1220 4.881745539383660E-6089 4.881723785326976E-6089 
7101 6.589837056654667E-1218 1.015383212866949E-6079 1.015378770919549E-6079 
7102 4.797976725307258E-1216 2.077529899100096E-6070 2.077520977051085E-6070 
7103 3.481882330980099E-1214 4.181451359033184E-6061 4.181433730599420E-6061 
7104 2.518503368407515E-1212 8.278835979995467E-6052 8.278801717367211E-6052 
7105 1.815697411579224E-1210 1.612404384711741E-6042 1.612397834047596E-6042 
7106 1.304718755345142E-1208 3.089165139630327E-6033 3.089152819718608E-6033 
7107 9.344645465043468E-1207 5.821980451819670E-6024 5.821957659561818E-6024 
7108 6.670851071321962E-1205 1.079351310766994E-6014 1.079347162903244E-6014 
7109 4.746485447024450E-1203 1.968418175317081E-6005 1.968410749933725E-6005 
7110 3.366166199564874E-1201 3.531298031725128E-5996 3.531284955860099E-5996 
7111 2.379421867634057E-1199 6.231804795381143E-5987 6.231782144817520E-5987 
7112 1.676408425387644E-1197 1.081821909137290E-5977 1.081818049517576E-5977 
7113 1.177228354051700E-1195 1.847396714129733E-5968 1.847390244687789E-5968 
7114 8.239750949513367E-1194 3.103323312370250E-5959 3.103312645283997E-5959 
7115 5.748306929048855E-1192 5.128098325656054E-5950 5.128081024251662E-5950 
7116 3.997038262174697E-1190 8.335816127157849E-5941 8.335788523073165E-5941 
7117 2.770187432639778E-1188 1.332914743340765E-5931 1.332910411009393E-5931 
7118 1.913605878022289E-1186 2.096616889024013E-5922 2.096610200563228E-5922 
7119 1.317553716939671E-1184 3.244130012885949E-5913 3.244119855387113E-5913 
7120 9.041836659808402E-1183 4.937872643926491E-5904 4.937857469812827E-5904 
7121 6.184683456885938E-1181 7.393396218855589E-5895 7.393373920352153E-5895 
7122 4.216487220872015E-1179 1.088956522033323E-5885 1.088953298710470E-5885 
7123 2.865210888002906E-1177 1.577754990034471E-5876 1.577750406637421E-5876 
7124 1.940594918383517E-1175 2.248697552771319E-5867 2.248691141758998E-5867 
7125 1.310043387448744E-1173 3.152717045923133E-5858 3.152708224857095E-5858 
7126 8.814728929401688E-1172 4.348118838497749E-5849 4.348106899421109E-5849 
7127 5.911595856355778E-1170 5.899025567236021E-5840 5.899009671688758E-5840 
7128 3.951600240974525E-1168 7.872662150825038E-5831 7.872641333008342E-5831 
7129 2.632775106751175E-1166 1.033535535117845E-5821 1.033532853173885E-5821 
7130 1.748344514658337E-1164 1.334724630039010E-5812 1.334721231291415E-5812 
7131 1.157211551369979E-1162 1.695588252510852E-5803 1.695584015664692E-5803 
7132 7.634331209923003E-1161 2.118905489352361E-5794 2.118900293929319E-5794 
7133 5.019977002312191E-1159 2.604745137327462E-5785 2.604738870417602E-5785 
7134 3.290068575118080E-1157 3.149788177559213E-5776 3.149780741545834E-5776 
7135 2.149218969800008E-1155 3.746794930944862E-5767 3.746786251720189E-5767 
7136 1.399358121915899E-1153 4.384307053360703E-5758 4.384297088399220E-5758 
7137 9.081332415394155E-1152 5.046664839162073E-5749 5.046653584716253E-5749 
7138 5.874119343221088E-1150 5.714397234458257E-5740 5.714384731111561E-5740 
7139 3.787114632802273E-1148 6.365006528983444E-5731 6.364992864853848E-5731 
7140 2.433585611227077E-1146 6.974125251290406E-5722 6.974110562329227E-5722 
7141 1.558681207647117E-1144 7.516974809902721E-5713 7.516959276969411E-5713 
7142 9.950398232140985E-1143 7.970010797474048E-5704 7.969994640165133E-5704 
7143 6.331347020930744E-1141 8.312605829099687E-5695 8.312589296634838E-5695 
7144 4.015357943589649E-1139 8.528603570504091E-5686 8.528586930283114E-5686 
7145 2.538194545973608E-1137 8.607581254216077E-5677 8.607564778915538E-5677 
7146 1.599182541084910E-1135 8.545683360652663E-5668 8.545667314894187E-5668 
7147 1.004254220364700E-1133 8.345933613070302E-5659 8.345918240741008E-5659 
7148 6.285817733150571E-1132 8.017990131522878E-5650 8.017975644754884E-5650 
7149 3.921501583385883E-1130 7.577371352625151E-5641 7.577357923256251E-5641 
7150 2.438459226374656E-1128 7.044239103103141E-5632 7.044226857170908E-5632 
7151 1.511301432860906E-1126 6.441871667555453E-5623 6.441860683059706E-5623 
7152 9.335964306538270E-1125 5.794987605212392E-5614 5.794977913058509E-5614 
7153 5.748304475463169E-1123 5.128087381374490E-5605 5.128078969122818E-5605 
7154 3.527709684748453E-1121 4.463965043663697E-5596 4.463957861490523E-5596 
7155 2.157835847227806E-1119 3.822509875469224E-5587 3.822503843612374E-5587 
7156 1.315577576004900E-1117 3.219874242032594E-5578 3.219869258955590E-5578 
7157 7.994420970976445E-1116 2.668035884473833E-5569 2.668031835029153E-5569 
7158 4.842058783074456E-1114 2.174737712908073E-5560 2.174734475894475E-5560 
7159 2.923112929706620E-1112 1.743751394472595E-5551 1.743748849139400E-5551 
7160 1.758869519911546E-1110 1.375386359344098E-5542 1.375384390570817E-5542 
7161 1.054858348700737E-1108 1.067154550260781E-5533 1.067153052309788E-5533 
7162 6.305610759187982E-1107 8.145024424810224E-5525 8.145013213658729E-5525 
7163 3.756926210502971E-1105 6.115330373165777E-5516 6.115322119375262E-5516 
7164 2.231056991990607E-1103 4.516582216921511E-5507 4.516576239592587E-5507 
7165 1.320569176537642E-1101 3.281424218392222E-5498 3.281419960337397E-5498 
7166 7.790837401065137E-1100 2.345186041692618E-5489 2.345183057920762E-5489 
7167 4.581203853531811E-1098 1.648749530971301E-5480 1.648747474275136E-5480 
7168 2.685020382051563E-1096 1.140235431695672E-5471 1.140234037175772E-5471 
7169 1.568512733625122E-1094 7.757054487980736E-5463 7.757045186989414E-5463 
7170 9.132738095193498E-1093 5.191126531825110E-5454 5.191120429664962E-5454 
7171 5.300129126595186E-1091 3.417345195169210E-5445 3.417341257060530E-5445 
7172 3.065804025048065E-1089 2.212985399032394E-5436 2.212982899024253E-5436 
7173 1.767562675516087E-1087 1.409713015756868E-5427 1.409711454606718E-5427 
7174 1.015728754184846E-1085 8.833754659234486E-5419 8.833745069703835E-5419 
7175 5.817724675419081E-1084 5.445307629320242E-5410 5.445301835041931E-5410 
7176 3.321246228365661E-1082 3.301885197980815E-5401 3.301881754080482E-5401 
7177 1.889824507424306E-1080 1.969536263449873E-5392 1.969534249953177E-5392 
7178 1.071801527495797E-1078 1.155655675447091E-5383 1.155654517469129E-5383 
7179 6.058704331753226E-1077 6.670454009203332E-5375 6.670447458339153E-5375 
7180 3.413639374966391E-1075 3.787431568106236E-5366 3.787427922701711E-5366 
7181 1.917026039004428E-1073 2.115420252972263E-5357 2.115418257518827E-5357 
7182 1.073027561201116E-1071 1.162280586892719E-5348 1.162279512442968E-5348 
7183 5.986406929498417E-1070 6.281853050405806E-5340 6.281847359529213E-5340 
7184 3.328848920977004E-1068 3.339850479418714E-5331 3.339847514446135E-5331 
7185 1.844991748330508E-1066 1.746741903413883E-5322 1.746740383879413E-5322 
7186 1.019218419159536E-1064 8.986548365973748E-5314 8.986540705622201E-5314 
7187 5.611934474965517E-1063 4.547990574888130E-5305 4.547986776187899E-5305 
7188 3.079856005354621E-1061 2.264168055334270E-5296 2.264166202359813E-5296 
7189 1.684692821011654E-1059 1.108817889709790E-5287 1.108817000607276E-5287 
7190 9.185092427391471E-1058 5.341635537233208E-5279 5.341631340782266E-5279 
7191 4.991359250137388E-1056 2.531341525641652E-5270 2.531339577321699E-5270 
7192 2.703501530981422E-1054 1.180020894744472E-5261 1.180020004957317E-5261 
7193 1.459509422724328E-1052 5.411169201880406E-5253 5.411165204645958E-5253 
7194 7.853435460534504E-1051 2.440928136479096E-5244 2.440926370113257E-5244 
7195 4.211966879644836E-1049 1.083131872572942E-5235 1.083131104771101E-5235 
7196 2.251555768890345E-1047 4.727920232258684E-5227 4.727916949303110E-5227 
7197 1.199645590541460E-1045 2.030118591537202E-5218 2.030117210745598E-5218 
7198 6.370825477122003E-1044 8.575019946960358E-5210 8.575014234299358E-5210 
7199 3.372181541280357E-1042 3.562963163063493E-5201 3.562960838208554E-5201 
7200 1.779093111084840E-1040 1.456297112336111E-5192 1.456296181656358E-5192 
7201 9.355325484674942E-1039 5.855326370110199E-5184 5.855322705299241E-5184 
7202 4.903335592810755E-1037 2.315872730252837E-5175 2.315871310706088E-5175 
7203 2.561514549439891E-1035 9.010330750241111E-5167 9.010325341520645E-5167 
7204 1.333750294907337E-1033 3.448492140453737E-5158 3.448490113303241E-5158 
7205 6.921890463557466E-1032 1.298315405925604E-5149 1.298314658575729E-5149 
7206 3.580530759586696E-1030 4.808323104977482E-5141 4.808320394733682E-5141 
7207 1.846046295390992E-1028 1.751739563820718E-5132 1.751738597015313E-5132 
7208 9.486592807567447E-1027 6.277806091992371E-5124 6.277802699522562E-5124 
7209 4.859039438152897E-1025 2.213139136845785E-5115 2.213137965893984E-5115 
7210 2.480636221142769E-1023 7.674887215702305E-5107 7.674883240053228E-5107 
7211 1.262258285554439E-1021 2.618169436697342E-5098 2.618168108927036E-5098 
7212 6.401855570763525E-1020 8.785893978919530E-5090 8.785889616939925E-5090 
7213 3.236204865180313E-1018 2.900257980342821E-5081 2.900256570762066E-5081 
7214 1.630566942865709E-1016 9.417806551413020E-5073 9.417802070754734E-5073 
7215 8.188677229612504E-1015 3.008329228429176E-5064 3.008327827426088E-5064 
7216 4.098843769016999E-1013 9.452864308056368E-5056 9.452859999005323E-5056 
7217 2.044944236704518E-1011 2.921890572438770E-5047 2.921889268763793E-5047 
7218 1.016890211833463E-1009 8.884376062055733E-5039 8.884372182321038E-5039 
7219 5.040100040396374E-1008 2.657372168503251E-5030 2.657371032761494E-5030 
7220 2.489870382036524E-1006 7.818803413085757E-5022 7.818800142678204E-5022 
7221 1.225989678819208E-1004 2.263031860718039E-5013 2.263030934381644E-5013 
7222 6.016852726549439E-1003 6.443228089240042E-5005 6.443225508287684E-5005 
7223 2.943231625928858E-1001 1.804591076892653E-4996 1.804590369540803E-4996 
7224 1.435000307178972E-999 4.971833409763923E-4988 4.971831502832497E-4988 
7225 6.973519813066843E-998 1.347462830124471E-4979 1.347462324441233E-4979 
7226 3.377727244265701E-996 3.592356942332244E-4971 3.592355623268582E-4971 
7227 1.630683237985529E-994 9.421165509434225E-4963 9.421162124918930E-4963 
7228 7.846701465836122E-993 2.430481095216000E-4954 2.430480240994430E-4954 
7229 3.763371963601418E-991 6.167971013749123E-4946 6.167968893007756E-4946 
7230 1.799035167761432E-989 1.539766489079310E-4937 1.539765971177070E-4937 
7231 8.571851793453299E-988 3.781201885868835E-4929 3.781200641782401E-4929 
7232 4.070822315079694E-986 9.134132997560226E-4921 9.134130057909246E-4921 
7233 1.926913112533724E-984 2.170537326122214E-4912 2.170536642866622E-4912 
7234 9.091061803203928E-983 5.073756833830674E-4904 5.073755271717209E-4904 
7235 4.275034076770887E-981 1.166687386720064E-4895 1.166687035415615E-4895 
7236 2.003720050892535E-979 2.639014757407758E-4887 2.639013980273344E-4887 
7237 9.360671400163045E-978 5.872075052097141E-4879 5.872073361073162E-4879 
7238 4.358624425104174E-976 1.285298022800382E-4870 1.285297660854012E-4870 
7239 2.022853303939248E-974 2.767442103501486E-4862 2.767441341458959E-4862 
7240 9.357327346004421E-973 5.861593692878229E-4854 5.861592114706017E-4854 
7241 4.314313983295819E-971 1.221280270645650E-4845 1.221279949154192E-4845 
7242 1.982641384651898E-969 2.503095584477491E-4837 2.503094940272633E-4837 
7243 9.081322071165544E-968 5.046636096829173E-4829 5.046634827080707E-4829 
7244 4.145973119224466E-966 1.000896125579284E-4820 1.000895879400762E-4820 
7245 1.886585004865099E-964 1.952713322597003E-4812 1.952712853112799E-4812 
7246 8.556551468267064E-963 3.747575864008328E-4804 3.747574983304756E-4804 
7247 3.868063974671929E-961 7.074973866037008E-4796 7.074972240952143E-4796 
7248 1.742854059187973E-959 1.313898175257473E-4787 1.313897880300005E-4787 
7249 7.827100112773039E-958 2.400275221119711E-4779 2.400274694521547E-4779 
7250 3.503589754952467E-956 4.313430817564606E-4771 4.313429892791083E-4771 
7251 1.563140801492650E-954 7.625127232564424E-4763 7.625125635115334E-4763 
7252 6.951130522806515E-953 1.325970357337900E-4754 1.325970085910476E-4754 
7253 3.080954467841223E-951 2.268208631262433E-4746 2.268208177618684E-4746 
7254 1.361092401072341E-949 3.816758179040321E-4738 3.816757433261468E-4738 
7255 5.993250511678458E-948 6.317841901988372E-4730 6.317840696012762E-4730 
7256 2.630327015274656E-946 1.028739287050757E-4721 1.028739095228196E-4721 
7257 1.150613730897136E-944 1.647799475079585E-4713 1.647799174960998E-4713 
7258 5.016742982576562E-943 2.596365666225288E-4705 2.596365204357718E-4705 
7259 2.180151348600301E-941 4.024295078753649E-4697 4.024294379599878E-4697 
7260 9.443303079616275E-940 6.135871282101984E-4689 6.135870241084887E-4689 
7261 4.076934231868753E-938 9.202908966430711E-4681 9.202907441773631E-4681 
7262 1.754348925723039E-936 1.357802095256570E-4672 1.357801875614847E-4672 
7263 7.524380296455009E-935 1.970653575871790E-4664 1.970653264639225E-4664 
7264 3.216606922771759E-933 2.813497669169916E-4656 2.813497235377578E-4656 
7265 1.370559012016438E-931 3.951348147935874E-4648 3.951347553226924E-4648 
7266 5.820629814982798E-930 5.458917061304715E-4640 5.458916259346236E-4640 
7267 2.463852540007342E-928 7.418740127070493E-4632 7.418739063360780E-4632 
7268 1.039517816153971E-926 9.917821404204793E-4624 9.917820016435802E-4624 
7269 4.371411139424089E-925 1.304262090513454E-4615 1.304261912426140E-4615 
7270 1.832246348069617E-923 1.687236344829040E-4607 1.687236120042949E-4607 
7271 7.654530668777568E-922 2.147085976717116E-4599 2.147085697639262E-4599 
7272 3.187320695768441E-920 2.687728593879161E-4591 2.687728253079144E-4591 
7273 1.322834309758749E-918 3.309663577816653E-4583 3.309663168470340E-4583 
7274 5.472145429870699E-917 4.009080275875089E-4575 4.009079792262169E-4575 
7275 2.256224463140952E-915 4.777141627901465E-4567 4.777141065923500E-4567 
7276 9.272129086159702E-914 5.599560539142664E-4559 5.599559896819410E-4559 
7277 3.797948988163818E-912 6.456575509626613E-4551 6.456574787523043E-4551 
7278 1.550569645556658E-910 7.323403906419097E-4543 7.323403107955187E-4543 
7279 6.309659467138813E-909 8.171206821046741E-4535 8.171205952647494E-4535 
7280 2.559134176079723E-907 8.968542727100434E-4527 8.968541798154882E-4527 
7281 1.034552858241852E-905 9.683224988473943E-4519 9.683224011088177E-4519 
7282 4.168547990727732E-904 1.028443947767226E-4510 1.028443846622121E-4510 
7283 1.674130925735992E-902 1.074493254900759E-4502 1.074493151951095E-4502 
7284 6.701415178491870E-901 1.104305469401839E-4494 1.104305366338497E-4494 
7285 2.673721223751177E-899 1.116444697786241E-4486 1.116444596306195E-4486 
7286 1.063256911600905E-897 1.110318741858506E-4478 1.110318643581466E-4478 
7287 4.214371322670662E-896 1.086226987116022E-4470 1.086226893507326E-4470 
7288 1.664944933551473E-894 1.045336149405901E-4462 1.045336061711739E-4462 
7289 6.556007517771375E-893 9.895866156291078E-4455 9.895865348287970E-4455 
7290 2.573069424505433E-891 9.215398476748660E-4447 9.215397744530219E-4447 
7291 1.006551633456273E-889 8.441835556631339E-4439 8.441834904025644E-4439 
7292 3.924579259057855E-888 7.607152451569000E-4431 7.607151879510058E-4431 
7293 1.525185413886406E-886 6.743258592355689E-4423 6.743258099173435E-4423 
7294 5.907784903739672E-885 5.880035821330301E-4415 5.880035403165259E-4415 
7295 2.280862992557133E-883 5.043738849813175E-4407 5.043738501108036E-4407 
7296 8.777002364184634E-882 4.255863350040556E-4399 4.255863064060418E-4399 
7297 3.366400049175691E-880 3.532524809260819E-4391 3.532524578598485E-4391 
7298 1.286938300783760E-878 2.884331873033500E-4383 2.884331690064726E-4383 
7299 4.903681115616201E-877 2.316688806991790E-4375 2.316688664256039E-4375 
7300 1.862341011790864E-875 1.830427932114364E-4367 1.830427822607880E-4367 
7301 7.049668356873890E-874 1.422656430603030E-4359 1.422656347981402E-4359 
7302 2.659810269763263E-872 1.087701909349962E-4351 1.087701848045816E-4351 
7303 1.000242083983324E-870 8.180544534943013E-4344 8.180544087617990E-4344 
7304 3.749143642529531E-869 6.052251942040902E-4336 6.052251621053063E-4336 
7305 1.400656140735362E-867 4.404678823624885E-4328 4.404678597118472E-4328 
7306 5.215590334040227E-866 3.153362924657714E-4320 3.153362767479213E-4320 
7307 1.935743931726609E-864 2.220731897762900E-4312 2.220731790507212E-4312 
7308 7.160854240717736E-863 1.538440721780394E-4304 1.538440649809727E-4304 
7309 2.640305944855386E-861 1.048402060965216E-4296 1.048402013476350E-4296 
7310 9.703226428592145E-860 7.028091837418124E-4289 7.028091529296794E-4289 
7311 3.554271268268328E-858 4.634570068541979E-4281 4.634569871962770E-4281 
7312 1.297649693036120E-856 3.006380458933979E-4273 3.006380335614722E-4273 
7313 4.722118250152848E-855 1.918407616931009E-4265 1.918407540864619E-4265 
7314 1.712729353710615E-853 1.204204658819319E-4257 1.204204612686099E-4257 
7315 6.191745769934258E-852 7.435705467998770E-4250 7.435705192903178E-4250 
7316 2.231053495713003E-850 4.516546827471989E-4242 4.516546666187921E-4242 
7317 8.012708510458736E-849 2.698691981517321E-4234 2.698691888551013E-4234 
7318 2.868277703233927E-847 1.586216936833131E-4226 1.586216884149778E-4226 
7319 1.023376741109822E-845 9.171372008319302E-4219 9.171371714810327E-4219 
7320 3.639337900026881E-844 5.216371329621532E-4211 5.216371168870071E-4211 
7321 1.289976238716570E-842 2.918536651921985E-4203 2.918536565373744E-4203 
7322 4.557362072834621E-841 1.606291151163978E-4195 1.606291105358835E-4195 
7323 1.604788669326998E-839 8.696526904677464E-4188 8.696526666388259E-4188 
7324 5.632415143627536E-838 4.631587633209306E-4180 4.631587511364100E-4180 
7325 1.970352631268731E-836 2.426478173874361E-4172 2.426478112638693E-4172 
7326 6.870142598144607E-835 1.250504778223441E-4164 1.250504747977412E-4164 
7327 2.387591572463357E-833 6.339525960551900E-4157 6.339525813735775E-4157 
7328 8.270405728925221E-832 3.161481730870262E-4149 3.161481660839049E-4149 
7329 2.855394289205376E-830 1.550911553214002E-4141 1.550911520390112E-4141 
7330 9.826024667916897E-829 7.484207996261102E-4134 7.484207845102264E-4134 
7331 3.370249912770222E-827 3.552770293707463E-4126 3.552770225319004E-4126 
7332 1.152176080022420E-825 1.659017135914707E-4118 1.659017105520274E-4118 
7333 3.925980117777651E-824 7.620738820268607E-4111 7.620738687584733E-4111 
7334 1.333367390505090E-822 3.443544869302595E-4103 3.443544812417310E-4103 
7335 4.513610258427203E-821 1.530653460027960E-4095 1.530653436079528E-4095 
7336 1.522897854013894E-819 6.692840444610589E-4088 6.692840345623446E-4088 
7337 5.121415199694907E-818 2.878767085860263E-4080 2.878767045697445E-4080 
7338 1.716649731841940E-816 1.218049809692086E-4072 1.218049793699441E-4072 
7339 5.735164597023022E-815 5.069744009498843E-4065 5.069743947016169E-4065 
7340 1.909776634346437E-813 2.075723374824305E-4057 2.075723350879202E-4057 
7341 6.338576806163068E-812 8.360175299300266E-4050 8.360175209320635E-4050 
7342 2.096879294550040E-810 3.312254927031830E-4042 3.312254893890709E-4042 
7343 6.913971707289846E-809 1.290905907867679E-4034 1.290905895909199E-4034 
7344 2.272240295657200E-807 4.949118866886167E-4027 4.949118824637198E-4027 
7345 7.443092377538427E-806 1.866481303086146E-4019 1.866481288482043E-4019 
7346 2.430105081198862E-804 6.924395505178490E-4012 6.924395455831375E-4012 
7347 7.908046065114126E-803 2.526984339613669E-4004 2.526984323332694E-4004 
7348 2.564990848487461E-801 9.071637716342182E-3997 9.071637663971707E-3997 
7349 8.292298784306484E-800 3.203548535914879E-3989 3.203548519523236E-3989 
